#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-32.16,-41.22,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,1,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-32.14,-41.33,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD072    ,-31.19,-41.35,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,3,r 403422c8  [0x403422C8] = 0xC0FFD080    ,-30.19,-41.26,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD172    ,-29.43,-41.57,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,5,r 403422c8  [0x403422C8] = 0xC0FFD180    ,-28.42,-41.57,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD272    ,-27.73,-41.57,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,7,r 403422c8  [0x403422C8] = 0xC0FFD280    ,-26.71,-41.29,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD372    ,-25.91,-41.28,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,9,r 403422c8  [0x403422C8] = 0xC0FFD380    ,-24.91,-40.80,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,10,r 403422c8  [0x403422C8] = 0xC0FFD472    ,-23.89,-41.64,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,11,r 403422c8  [0x403422C8] = 0xC0FFD480    ,-22.89,-41.68,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,12,r 403422c8  [0x403422C8] = 0xC0FFD572    ,-22.07,-41.70,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,13,r 403422c8  [0x403422C8] = 0xC0FFD580    ,-21.07,-41.55,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,14,r 403422c8  [0x403422C8] = 0xC0FFD672    ,-19.69,-41.24,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,15,r 403422c8  [0x403422C8] = 0xC0FFD680    ,-18.67,-40.93,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,16,r 403422c8  [0x403422C8] = 0xC0FFD772    ,-17.83,-40.80,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,17,r 403422c8  [0x403422C8] = 0xC0FFD780    ,-16.84,-40.34,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,18,r 403422c8  [0x403422C8] = 0xC8FFD872    ,-15.94,-39.88,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,19,r 403422c8  [0x403422C8] = 0xC8FFD880    ,-14.94,-39.02,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,20,r 403422c8  [0x403422C8] = 0xD0FFD972    ,-14.12,-41.14,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,21,r 403422c8  [0x403422C8] = 0xD0FFD980    ,-13.16,-40.83,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,22,r 403422c8  [0x403422C8] = 0xD0FFDA72    ,-12.02,-40.68,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,23,r 403422c8  [0x403422C8] = 0xD0FFDA80    ,-11.02,-40.11,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,24,r 403422c8  [0x403422C8] = 0xD0FFDB72    ,-9.79,-40.89,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,25,r 403422c8  [0x403422C8] = 0xD0FFDB80    ,-8.83,-40.62,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,26,r 403422c8  [0x403422C8] = 0xD8FFDC72    ,-6.64,-42.19,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,27,r 403422c8  [0x403422C8] = 0xD8FFDC80    ,-5.61,-42.10,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,28,r 403422c8  [0x403422C8] = 0xD8FFDD72    ,-2.61,-42.04,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,29,r 403422c8  [0x403422C8] = 0xD8FFDD80    ,-1.62,-41.94,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDD90    ,-0.58,-41.80,NA,NA,NA
#OK1,ANT0,lmacfw.bin,58,5 11,1 1,40000,31,r 403422c8  [0x403422C8] = 0xD8FFDDA1    ,0.40,-41.30,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-33.21,-40.90,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,1,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-33.20,-40.92,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD072    ,-32.23,-40.92,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,3,r 403422c8  [0x403422C8] = 0xC0FFD080    ,-31.21,-41.08,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD172    ,-30.59,-41.37,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,5,r 403422c8  [0x403422C8] = 0xC0FFD180    ,-29.60,-41.38,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD272    ,-28.66,-41.40,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,7,r 403422c8  [0x403422C8] = 0xC0FFD280    ,-27.66,-41.34,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD372    ,-26.83,-41.23,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,9,r 403422c8  [0x403422C8] = 0xC0FFD380    ,-25.85,-41.02,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,10,r 403422c8  [0x403422C8] = 0xC0FFD472    ,-24.55,-41.56,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,11,r 403422c8  [0x403422C8] = 0xC0FFD480    ,-23.51,-41.57,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,12,r 403422c8  [0x403422C8] = 0xC0FFD572    ,-22.73,-41.78,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,13,r 403422c8  [0x403422C8] = 0xC0FFD580    ,-21.74,-41.73,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,14,r 403422c8  [0x403422C8] = 0xC0FFD672    ,-20.90,-41.24,NA,NA,NA
#OK1,ANT0,lmacfw.bin,106,5 11,1 1,40000,15,r 403422c8  [0x403422C8] = 0xC0FFD680    ,-19.87,-41.15,NA,NA,NA
