ant, ch, pwr_dig, pwr_dig_dbm, pwr_msadc_dbm, pwr_cmp180_dbm, pwr_msadc_mw, pwr_cmp180_mw
ant, ch, pwr_dig, pwr_dig_dbm, pwr_msadc_dbm, pwr_cmp180_dbm, pwr_msadc_mw, pwr_cmp180_mw
1,138,640,56.12,7.55,8.44,5.68,6.98
1,138,704,56.95,8.03,9.24,6.35,8.40
1,138,768,57.71,8.85,10.00,7.68,9.99
1,138,832,58.40,9.77,10.72,9.48,11.79
1,138,896,59.05,10.38,11.36,10.92,13.69
1,138,960,59.65,10.95,11.97,12.44,15.73
1,138,1024,60.21,11.55,12.63,14.28,18.34
1,138,1088,60.73,12.25,13.18,16.79,20.80
1,138,1152,61.23,12.54,13.68,17.94,23.36
1,138,1216,61.70,13.08,14.18,20.33,26.21
1,138,1280,62.14,13.55,14.62,22.66,28.98
1,138,1344,62.57,13.89,15.02,24.50,31.75
1,138,1408,62.97,14.23,15.38,26.46,34.53
1,138,1472,63.36,14.63,15.76,29.04,37.64
1,138,1536,63.73,15.02,16.11,31.77,40.88
1,138,1600,64.08,15.31,16.45,33.95,44.11
1,138,1664,64.42,15.64,16.81,36.68,48.01
1,138,1728,64.75,16.02,17.12,40.00,51.47
1,138,1792,65.07,16.29,17.42,42.59,55.15
1,138,1856,65.37,16.57,17.72,45.36,59.20
1,138,1920,65.67,16.88,18.01,48.79,63.21
1,138,1984,65.95,17.16,18.29,52.00,67.46
1,138,2048,66.23,17.37,18.54,54.54,71.51
1,138,2112,66.49,17.60,18.77,57.53,75.29
1,138,2176,66.75,17.86,19.01,61.08,79.60
1,138,2240,67.00,18.07,19.23,64.10,83.82
1,138,2304,67.25,18.31,19.48,67.83,88.75
1,138,2368,67.49,18.54,19.69,71.41,93.10
1,138,2432,67.72,18.73,19.92,74.69,98.08
1,138,2496,67.94,18.94,20.03,78.38,100.62
1,138,2560,68.16,19.15,20.23,82.30,105.49
1,138,2624,68.38,19.29,20.42,84.88,110.25
1,138,2688,68.59,19.51,20.61,89.23,115.12
1,138,2752,68.79,19.70,20.80,93.37,120.28
1,138,2816,68.99,19.87,20.97,97.06,125.03
1,138,2880,69.19,20.02,21.16,100.56,130.68
1,138,2944,69.38,20.15,21.32,103.59,135.63
1,138,3008,69.57,20.35,21.49,108.35,141.04
1,138,3072,69.75,20.52,21.65,112.74,146.17
1,138,3136,69.93,20.64,21.80,115.77,151.25
1,138,3200,70.10,20.79,21.96,119.83,156.93
1,138,3264,70.28,20.93,22.11,123.85,162.43
1,138,3328,70.44,21.07,22.25,127.84,167.98
1,138,3392,70.61,21.20,22.38,131.97,173.07
1,138,3456,70.77,21.31,22.49,135.11,177.53
1,138,3520,70.93,21.31,22.50,135.18,177.63
1,138,3584,71.09,21.29,22.50,134.59,177.63
1,138,3648,71.24,21.28,22.49,134.37,177.62
1,138,3712,71.39,21.28,22.49,134.22,177.31
1,138,3776,71.54,21.30,22.49,134.85,177.61
1,138,3840,71.69,21.30,22.50,134.96,177.80
1,138,3904,71.83,21.27,22.48,133.93,176.89
1,138,3968,71.97,21.29,22.49,134.70,177.43
1,138,4032,72.11,21.29,22.48,134.66,177.05
ant, ch, pwr_dig, pwr_dig_dbm, pwr_msadc_dbm, pwr_cmp180_dbm, pwr_msadc_mw, pwr_cmp180_mw
0,155,640,56.12,7.63,9.15,5.79,8.22
0,155,704,56.95,8.44,9.93,6.97,9.85
0,155,768,57.71,9.38,10.67,8.67,11.67
0,155,832,58.40,10.16,11.36,10.37,13.67
0,155,896,59.05,10.65,12.02,11.62,15.91
0,155,960,59.65,11.35,12.61,13.65,18.26
0,155,1024,60.21,12.02,13.23,15.91,21.05
0,155,1088,60.73,12.53,13.73,17.90,23.59
0,155,1152,61.23,12.95,14.23,19.71,26.50
0,155,1216,61.70,13.40,14.64,21.88,29.08
0,155,1280,62.14,13.91,15.08,24.58,32.22
0,155,1344,62.57,14.24,15.50,26.57,35.46
0,155,1408,62.97,14.62,15.91,29.01,39.00
0,155,1472,63.36,15.11,16.34,32.40,43.09
0,155,1536,63.73,15.47,16.70,35.24,46.74
0,155,1600,64.08,15.78,17.04,37.86,50.62
0,155,1664,64.42,16.12,17.32,40.93,53.95
0,155,1728,64.75,16.44,17.63,44.03,57.95
0,155,1792,65.07,16.72,17.92,46.98,61.99
0,155,1856,65.37,17.04,18.22,50.56,66.43
0,155,1920,65.67,17.35,18.52,54.29,71.16
0,155,1984,65.95,17.60,18.80,57.61,75.87
0,155,2048,66.23,17.86,19.08,61.15,80.82
0,155,2112,66.49,18.13,19.34,65.03,85.89
0,155,2176,66.75,18.40,19.59,69.20,90.95
0,155,2240,67.00,18.59,19.78,72.30,95.15
0,155,2304,67.25,18.80,20.00,75.91,99.95
0,155,2368,67.49,18.95,20.18,78.61,104.33
0,155,2432,67.72,19.15,20.41,82.19,109.86
0,155,2496,67.94,19.38,20.62,86.72,115.47
0,155,2560,68.16,19.59,20.84,91.08,121.44
0,155,2624,68.38,19.80,21.01,95.40,126.06
0,155,2688,68.59,19.97,21.18,99.42,131.34
0,155,2752,68.79,20.16,21.36,103.66,136.81
0,155,2816,68.99,20.32,21.54,107.76,142.71
0,155,2880,69.19,20.48,21.71,111.60,148.10
0,155,2944,69.38,20.65,21.87,116.25,153.80
0,155,3008,69.57,20.80,22.03,120.23,159.43
0,155,3072,69.75,20.92,22.17,123.67,164.64
0,155,3136,69.93,21.07,22.30,127.87,169.96
0,155,3200,70.10,21.19,22.42,131.49,174.77
0,155,3264,70.28,21.31,22.55,135.18,180.05
0,155,3328,70.44,21.44,22.67,139.39,184.99
0,155,3392,70.61,21.55,22.78,142.97,189.58
0,155,3456,70.77,21.66,22.90,146.44,194.77
0,155,3520,70.93,21.72,22.99,148.50,198.89
0,155,3584,71.09,21.74,22.98,149.35,198.57
0,155,3648,71.24,21.72,22.98,148.50,198.58
0,155,3712,71.39,21.72,22.98,148.61,198.67
0,155,3776,71.54,21.73,22.98,148.91,198.59
0,155,3840,71.69,21.73,22.98,148.98,198.54
0,155,3904,71.83,21.72,22.98,148.72,198.64
0,155,3968,71.97,21.71,22.98,148.13,198.56
0,155,4032,72.11,21.71,22.98,148.24,198.45
ant, ch, pwr_dig, pwr_dig_dbm, pwr_msadc_dbm, pwr_cmp180_dbm, pwr_msadc_mw, pwr_cmp180_mw
1,155,640,56.12,8.25,8.75,6.68,7.49
1,155,704,56.95,8.62,9.55,7.27,9.01
1,155,768,57.71,9.58,10.33,9.08,10.80
1,155,832,58.40,10.28,11.02,10.67,12.65
1,155,896,59.05,10.97,11.70,12.51,14.78
1,155,960,59.65,11.66,12.32,14.65,17.05
1,155,1024,60.21,12.28,12.94,16.90,19.66
1,155,1088,60.73,12.86,13.49,19.34,22.35
1,155,1152,61.23,13.36,13.99,21.66,25.09
1,155,1216,61.70,13.81,14.47,24.06,28.01
1,155,1280,62.14,14.35,14.91,27.20,30.94
1,155,1344,62.57,14.77,15.33,30.00,34.09
1,155,1408,62.97,15.12,15.68,32.51,37.01
1,155,1472,63.36,15.49,16.03,35.39,40.12
1,155,1536,63.73,15.80,16.37,38.01,43.32
1,155,1600,64.08,16.10,16.71,40.74,46.85
1,155,1664,64.42,16.47,17.08,44.40,51.05
1,155,1728,64.75,16.77,17.41,47.50,55.06
1,155,1792,65.07,17.08,17.71,51.00,58.97
1,155,1856,65.37,17.45,18.02,55.65,63.40
1,155,1920,65.67,17.67,18.32,58.46,67.87
1,155,1984,65.95,17.94,18.57,62.29,72.02
1,155,2048,66.23,18.18,18.82,65.80,76.13
1,155,2112,66.49,18.39,19.06,68.97,80.51
1,155,2176,66.75,18.64,19.30,73.14,85.11
1,155,2240,67.00,18.87,19.54,77.06,89.93
1,155,2304,67.25,19.11,19.79,81.56,95.35
1,155,2368,67.49,19.32,20.03,85.51,100.72
1,155,2432,67.72,19.55,20.24,90.23,105.76
1,155,2496,67.94,19.74,20.45,94.11,111.02
1,155,2560,68.16,19.93,20.66,98.50,116.41
1,155,2624,68.38,20.10,20.84,102.45,121.37
1,155,2688,68.59,20.35,21.01,108.28,126.14
1,155,2752,68.79,20.46,21.19,111.16,131.64
1,155,2816,68.99,20.66,21.35,116.43,136.60
1,155,2880,69.19,20.82,21.52,120.82,141.82
1,155,2944,69.38,20.97,21.67,125.07,146.90
1,155,3008,69.57,21.13,21.84,129.83,152.62
1,155,3072,69.75,21.29,22.01,134.48,158.85
1,155,3136,69.93,21.43,22.15,139.02,163.94
1,155,3200,70.10,21.57,22.32,143.70,170.78
1,155,3264,70.28,21.74,22.46,149.43,176.35
1,155,3328,70.44,21.86,22.61,153.56,182.26
1,155,3392,70.61,22.00,22.74,158.58,187.95
1,155,3456,70.77,22.09,22.87,161.94,193.45
1,155,3520,70.93,22.11,22.89,162.60,194.57
1,155,3584,71.09,22.12,22.89,162.90,194.55
1,155,3648,71.24,22.14,22.89,163.67,194.48
1,155,3712,71.39,22.11,22.88,162.67,194.14
1,155,3776,71.54,22.12,22.88,162.97,194.12
1,155,3840,71.69,22.14,22.88,163.60,194.11
1,155,3904,71.83,22.14,22.88,163.67,194.28
1,155,3968,71.97,22.13,22.87,163.41,193.69
1,155,4032,72.11,22.13,22.87,163.23,193.64
