A44,14.4805705,14.19674,14.1630035,13.9293305,13.8793775,13.778134,13.588443,13.4640845,13.9024245,13.74998,13.569355,13.449538,13.258287,-36.2302225,-36.002743,-36.413183,-36.6475775,-36.836206,-36.5225125,-37.2276935,-38.1860195,-37.6945035,-37.5440405,-38.320496,-38.016533,-38.493187
A44,14.4201275,14.3564405,14.135194,14.0483775,13.9417495,13.84122,13.6562665,13.514227,13.92838,13.7862405,13.553422,13.418901,13.185535,-36.041941,-35.8446925,-36.246208,-36.3382305,-36.1625215,-36.8396705,-37.0155755,-37.621094,-37.6010285,-37.6438925,-37.9375135,-38.3310145,-37.9683305
A44,14.44,14.33,14.22,14.12,13.97,13.89,13.74,13.6,14.06,13.92,13.6,13.53,13.32,-35.98,-35.85,-35.72,-36.02,-36.26,-36.21,-36.97,-37.85,-36.77,-37.13,-37.59,-38.29,-37.9
A44,14.55,14.34,14.16,14.07,13.95,13.81,13.75,13.57,14.04,13.86,13.66,13.45,13.32,-35.7,-35.61,-35.68,-36.31,-36.36,-36.5,-37.43,-37.28,-37.22,-37.25,-37.71,-38.11,-37.68
A44,14.53,14.32,14.28,14.11,14.03,13.9,13.71,13.57,14.14,13.93,13.77,13.5,13.37,-35.79,-35.64,-35.79,-36.02,-36.07,-36.0,-36.99,-37.63,-37.06,-37.47,-37.69,-37.95,-37.65
A35,14.46,14.33,14.25,13.99,13.95,13.84,13.69,13.63,14.1,13.94,13.69,13.49,13.36,-36.13,-35.92,-36.01,-36.24,-36.62,-36.99,-36.78,-37.89,-37.33,-37.4,-38.29,-38.7,-38.02
A35,14.51,14.35,14.23,14.07,13.98,13.84,13.68,13.55,14.09,13.88,13.68,13.49,13.34,-35.92,-35.67,-35.9,-36.28,-36.27,-37.08,-37.2,-37.62,-37.42,-37.76,-38.14,-38.46,-38.24
