Function,SUB-TOP,BLOCK,msadc_mux_regname,msadc_mux_regvalue,test_enable_regname,test_enable_regvalue,test_bits_regname,test_bits_regvalue,test_case
,,,,,,,,,
pa_bg_v1v,WF,PA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_pa,1'b1,wf_test_bit<2:0>,3'b100,WF_TX_ON,985.78453307393,985.6369163424123,985.7476288910506
vco_reg_buf,WF,VCO,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_vco,1'b1,wf_test_bit<2:0>,3'b000,WF_PLL_ON,803.1088278210116,803.330252918288,803.4778696498054
vco_reg_core,WF,VCO,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_vco,1'b1,wf_test_bit<2:0>,3'b001,WF_PLL_ON,907.8428988326848,907.8798030155642,908.1381322957199
vco_avdd13_sw,WF,VCO,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_vco,1'b1,wf_test_bit<2:0>,3'b010,WF_PLL_ON,116.98625972762638,1214.0,1214.0
mdll_avdd_logic_dig,CM,MDLL,pmu_muxadc_bit_cpus<3:0>,4'b0000,cm_test_enable_mdll,1'b1,cm_test_bit<2:0>,3'b000,WF_PLL_ON,815.3610165369649,815.0288788910506,815.2872081712062
mdll_avdd_logic,CM,MDLL,pmu_muxadc_bit_cpus<3:0>,4'b0000,cm_test_enable_mdll,1'b1,cm_test_bit<2:0>,3'b001,WF_PLL_ON,116.94935554474696,820.8966439688716,821.0073565175097
mdll_cp_out1,CM,MDLL,pmu_muxadc_bit_cpus<3:0>,4'b0000,cm_test_enable_mdll,1'b1,cm_test_bit<2:0>,3'b010,WF_PLL_ON,450.08341439688706,116.54340953307398,449.93579766536965
mdll_cp_out0,CM,MDLL,pmu_muxadc_bit_cpus<3:0>,4'b0000,cm_test_enable_mdll,1'b1,cm_test_bit<2:0>,3'b011,WF_PLL_ON,145.58700145914403,450.5262645914397,116.94935554474696
rfpll_cp_outp,WF,RFPLL,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rfpll,1'b1,wf_test_bit<2:0>,3'b111,WF_PLL_ON,347.63740272373536,117.17078064202343,347.9326361867704
rfpll_cp_outn,WF,RFPLL,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rfpll,1'b1,wf_test_bit<2:0>,3'b100,WF_PLL_ON,418.3089129377433,418.5672422178989,117.02316391050579
avdd_pdt,WF,RFPLL,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rfpll,1'b1,wf_test_bit<2:0>,3'b001,WF_PLL_ON,817.8705009727628,1214.0,818.0181177042801
dvdd,WF,RFPLL,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rfpll,1'b1,wf_test_bit<2:0>,3'b000,WF_PLL_ON,818.9407222762646,818.9038180933852,818.9776264591441
dpa_ldo,BT,DPA_LDO,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_dpa_ldo,1'b1,bt_test_bit<2:0>,3'b000,BT_TX_ON,1089.5590953307394,1089.4114785992217,1089.4852869649806
dvdd_dpa_reg,BT,DPA,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_dpa,1'b1,bt_test_bit<2:0>,3'b111,BT_TX_ON,821.1549732490271,821.2656857976654,821.1549732490271
usb_refh,IO,USB,pmu_muxadc_bit_cpus<3:0>,4'b0000,test_enable_usb,1'b1,io_test_bit<3:0>,4'b0100,USB_ON,13.986685311284099,13.912876945525277,13.912876945525277
usb_refl,IO,USB,pmu_muxadc_bit_cpus<3:0>,4'b0000,test_enable_usb,1'b1,io_test_bit<3:0>,4'b0101,USB_ON,3.3582806420234355,3.579705739299632,3.468993190661399
usb_dp,IO,USB,pmu_muxadc_bit_cpus<3:0>,4'b1100,test_enable_usb,1'b1,io_test_bit<3:0>,4'b1000,USB_ON,119.20051070038916,3.7642266536964173,3.2475680933852025
usb_dm,IO,USB,pmu_muxadc_bit_cpus<3:0>,4'b1100,test_enable_usb,1'b1,io_test_bit<3:0>,4'b1000,USB_ON,3.542801556420221,148.39171935797657,3.542801556420221
usb_vcal,IO,USB,pmu_muxadc_bit_cpus<3:0>,4'b1100,test_enable_usb,1'b1,io_test_bit<3:0>,4'b1010,USB_ON,3.616609922179043,3.432089007781988,3.2844722762646135
usb_avss,IO,USB,pmu_muxadc_bit_cpus<3:0>,4'b1100,test_enable_usb,1'b1,io_test_bit<3:0>,4'b1010,USB_ON,3.468993190661399,3.50589737354081,3.690418287937865
pcie_pll_dvdd,IO,PCIE,pmu_muxadc_bit_cpus<3:0>,4'b0000,test_enable_pcie_pll,1'b1,io_test_bit<3:0>,4'b001,PCIE_ON,22.068701361867827,22.17941391050579,22.068701361867827
pcie_pll_avdd_vco,IO,PCIE,pmu_muxadc_bit_cpus<3:0>,4'b0000,test_enable_pcie_pll,1'b1,io_test_bit<3:0>,4'b010,PCIE_ON,22.031797178988416,22.105605544746968,117.57672665369641
xtal_dvdd_clk_buf,CM,XTAL,pmu_muxadc_bit_cpus<3:0>,4'b0000,cm_test_enable_xtal,1'b1,cm_test_bit<2:0>,3'b111,WF_PLL_ON,724.4660141050584,724.429109922179,724.2076848249028
lna_5g_reg_out,WF,LNA_5G,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_lna_5g_preamp,1'b1,wf_test_bit<2:0>,3'b001,WF_RX_hb_ON,870.717290856031,870.8649075875487,870.5696741245137
lna_5g_vbn,WF,LNA_5G,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_lna_5g_preamp,1'b1,wf_test_bit<2:0>,3'b010,WF_RX_hb_ON,120.19692363813218,465.32484192607006,465.50936284046685
lna_5g_vbcg,WF,LNA_5G,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_lna_5g_preamp,1'b1,wf_test_bit<2:0>,3'b011,WF_RX_hb_ON,648.4433973735408,648.2957806420235,648.5172057392996
adc_dvdd,WF,ADC,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_adc,1'b1,wf_test_bit<2:0>,3'b000,WF_RX_ON,944.2673273346303,943.9351896887159,943.8982855058365
adc_vref,WF,ADC,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_adc,1'b1,wf_test_bit<2:0>,3'b001,WF_RX_ON,120.0493069066148,850.5307028210116,850.161660992218
adc_vcm,WF,ADC,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_adc,1'b1,wf_test_bit<2:0>,3'b010,WF_RX_ON,704.2056177042801,120.34454036964982,703.9472884241245
lna_vbcgn,WF,LNA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_lna,1'b1,wf_test_bit<2:0>,3'b010,WF_RX_ON,632.4638861867704,632.2793652723736,120.34454036964982
lna_reg_out,WF,LNA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_lna,1'b1,wf_test_bit<2:0>,3'b011,WF_RX_ON,858.6496230544748,858.3912937743191,858.7972397859921
lna_vbcgp,WF,LNA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_lna,1'b1,wf_test_bit<2:0>,3'b100,WF_RX_ON,275.8587670233462,275.30520428015564,275.8587670233462
rmx_logen_vbn,WF,RMX,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rmx,1'b1,wf_test_bit<2:0>,3'b000,WF_RX_ON,582.4956225680935,582.5325267509729,120.19692363813218
rmx_logen_vbp,WF,RMX,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rmx,1'b1,wf_test_bit<2:0>,3'b001,WF_RX_ON,373.1381930933852,373.027480544747,372.5846303501946
rmx_avdd_rf_sw,WF,RMX,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rmx,1'b1,wf_test_bit<2:0>,3'b010,WF_RX_ON,1214.0,1214.0,1214.0
rmx_avdd_lo_sw,WF,RMX,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rmx,1'b1,wf_test_bit<2:0>,3'b011,WF_RX_ON,120.270732003891,1214.0,1214.0
rmx_lo_vbias,WF,RMX,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rmx,1'b1,wf_test_bit<2:0>,3'b100,WF_RX_ON,891.0514956225682,148.9821862840466,890.4979328793773
rmx_reg_lobuf,WF,RMX,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rmx,1'b1,wf_test_bit<2:0>,3'b101,WF_RX_ON,886.2539518482491,885.8849100194552,886.1801434824903
rmx_reg_dll,WF,RMX,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rmx,1'b1,wf_test_bit<2:0>,3'b110,WF_RX_ON,120.0493069066148,1019.5887645914397,1019.4042436770429
rmx_vcmref,WF,RMX,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_rmx,1'b1,wf_test_bit<2:0>,3'b111,WF_RX_ON,642.2434946498054,641.911357003891,642.2065904669261
tia_iref5u,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b01,wf_test_bit<2:0>,3'b000,WF_RX_ON,616.3367582684823,617.2593628404668,120.19692363813218
tia_ldo,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b01,wf_test_bit<2:0>,3'b011,WF_RX_ON,1057.1203185797665,1056.7881809338521,1056.9357976653696
tia_input_qp,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b01,wf_test_bit<2:0>,3'b100,WF_RX_ON,647.2624635214007,647.2993677042801,647.0041342412451
tia_input_qn,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b01,wf_test_bit<2:0>,3'b101,WF_RX_ON,1214.0,646.5981882295719,646.8934216926069
tia_input_ip,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b01,wf_test_bit<2:0>,3'b110,WF_RX_ON,646.2291464007783,646.0815296692607,646.3029547665369
tia_input_in,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b01,wf_test_bit<2:0>,3'b111,WF_RX_ON,646.5243798638134,646.8565175097277,646.7089007782101
tia_aux_output_qn,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b10,wf_test_bit<2:0>,3'b000,WF_RX_ON,120.12311527237362,240.98431420233464,240.135517996109
tia_aux_output_qp,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b10,wf_test_bit<2:0>,3'b001,WF_RX_ON,237.95817120622564,149.09289883268482,237.73674610894946
tia_aux_output_in,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b10,wf_test_bit<2:0>,3'b010,WF_RX_ON,239.95099708171196,240.2831347276264,240.24623054474696
tia_aux_output_ip,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b10,wf_test_bit<2:0>,3'b011,WF_RX_ON,119.8278818093386,243.4199902723736,243.3092777237354
tia_output_qn,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b10,wf_test_bit<2:0>,3'b100,WF_RX_ON,655.4920963035019,120.30763618677041,655.4551921206227
tia_output_qp,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b10,wf_test_bit<2:0>,3'b101,WF_RX_ON,657.1896887159534,656.7099343385213,656.5992217898834
tia_output_in,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b10,wf_test_bit<2:0>,3'b110,WF_RX_ON,645.52796692607,645.4172543774318,645.4910627431906
tia_output_ip,WF,TIA,pmu_muxadc_bit_cpus<3:0>,4'b0000,wf_test_enable_tia,2'b10,wf_test_bit<2:0>,3'b111,WF_RX_ON,644.9375,644.5315539883268,644.7160749027238
lna_bt_vbn,BT,LNA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_lna,1'b1,bt_test_bit<2:0>,3'b001,BT_RX_ON,439.8240515564202,440.1192850194552,439.93476410505843
lna_bt_vbcg,BT,LNA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_lna,1'b1,bt_test_bit<2:0>,3'b010,BT_RX_ON,639.4387767509729,639.5125851167314,639.3649683852141
lna_bt_dvdd,BT,LNA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_lna,1'b1,bt_test_bit<2:0>,3'b011,BT_RX_ON,1080.7020914396887,1080.923516536965,1080.997324902724
rmx_bt_reg,BT,RMX_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_rmx,1'b1,bt_test_bit<2:0>,3'b001,BT_RX_ON,1082.584204766537,1082.3258754863812,1082.4365880350194
rmx_bt_lobias,BT,RMX_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_rmx,1'b1,bt_test_bit<2:0>,3'b010,BT_RX_ON,935.7793652723736,936.0376945525293,936.0745987354086
rmx_bt_avdd_sw,BT,RMX_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_rmx,1'b1,bt_test_bit<2:0>,3'b011,BT_RX_ON,1214.0,1214.0,1214.0
tia_bt_output_qn,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b000,BT_RX_ON,687.9677772373541,688.2261065175097,688.4106274319065
tia_bt_output_qp,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b001,BT_RX_ON,689.7022738326848,690.0344114785993,689.4070403696498
tia_bt_output_ip,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b010,BT_RX_ON,693.4295963035019,693.6510214007783,693.6141172178989
tia_bt_output_in,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b011,BT_RX_ON,684.6464007782101,685.1630593385213,685.0892509727628
tia_bt_input_qn,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b100,BT_RX_ON,678.5941147859921,678.5941147859921,678.4834022373541
tia_bt_input_qp,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b101,BT_RX_ON,677.6715102140079,677.5238934824903,677.5977018482491
tia_bt_input_ip,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b110,BT_RX_ON,677.8560311284047,677.9298394941635,677.5977018482491
tia_bt_input_in,BT,TIA_BT,pmu_muxadc_bit_cpus<3:0>,4'b0000,bt_test_enable_tia,1'b1,bt_test_bit<2:0>,3'b111,BT_RX_ON,677.7822227626459,677.8560311284047,677.9298394941635
