reg_name,bit_name,address,val,msb,lsb,n,pos_end,pos_start,access,comment
BUS_CFG0,rf_blk_cache_en0,0x40000000,0,0,0,1,0,0,rw,
BUS_CFG0,rf_blk_cache_en1,0x40000000,0,1,1,1,1,1,rw,
BUS_CFG0,rf_blk_cache_en2,0x40000000,0,2,2,1,2,2,rw,
BUS_CFG0,rf_blk_cache_en3,0x40000000,0,3,3,1,3,3,rw,
BUS_CFG0,rf_blk_cache_en4,0x40000000,0,4,4,1,4,4,rw,
BUS_CFG0,rf_blk_cache_en5,0x40000000,0,5,5,1,5,5,rw,
BUS_CFG0,rf_blk_cache_en6,0x40000000,0,6,6,1,6,6,rw,
BUS_CFG0,rf_blk_cache_en7,0x40000000,0,7,7,1,7,7,rw,
BUS_CFG0,rf_blk_remap_en0,0x40000000,0,8,8,1,8,8,rw,
BUS_CFG0,rf_blk_remap_en1,0x40000000,0,9,9,1,9,9,rw,
BUS_CFG0,rf_blk_remap_en2,0x40000000,0,10,10,1,10,10,rw,
BUS_CFG0,rf_blk_remap_en3,0x40000000,0,11,11,1,11,11,rw,
BUS_CFG0,rf_blk_remap_en4,0x40000000,0,12,12,1,12,12,rw,
BUS_CFG0,rf_blk_remap_en5,0x40000000,0,13,13,1,13,13,rw,
BUS_CFG0,rf_blk_remap_en6,0x40000000,0,14,14,1,14,14,rw,
BUS_CFG0,rf_blk_remap_en7,0x40000000,0,15,15,1,15,15,rw,
BUS_CFG0,rf_blk_prot_en0,0x40000000,0,16,16,1,16,16,rw,
BUS_CFG0,rf_blk_prot_en1,0x40000000,0,17,17,1,17,17,rw,
BUS_CFG0,rf_blk_prot_en2,0x40000000,0,18,18,1,18,18,rw,
BUS_CFG0,rf_blk_prot_en3,0x40000000,0,19,19,1,19,19,rw,
BUS_CFG0,rf_blk_prot_en4,0x40000000,0,20,20,1,20,20,rw,
BUS_CFG0,rf_blk_prot_en5,0x40000000,0,21,21,1,21,21,rw,
BUS_CFG0,rf_blk_prot_en6,0x40000000,0,22,22,1,22,22,rw,
BUS_CFG0,rf_blk_prot_en7,0x40000000,0,23,23,1,23,23,rw,
BUS_CFG1,rf_blk_base_addr1,0x40000004,0,28,13,16,28,13,rw,
BUS_CFG2,rf_blk_base_addr2,0x40000008,0,28,13,16,28,13,rw,
BUS_CFG3,rf_blk_base_addr3,0x4000000c,0,28,13,16,28,13,rw,
BUS_CFG4,rf_blk_base_addr4,0x40000010,0,28,13,16,28,13,rw,
BUS_CFG5,rf_blk_base_addr5,0x40000014,0,28,13,16,28,13,rw,
BUS_CFG6,rf_blk_base_addr6,0x40000018,0,28,13,16,28,13,rw,
BUS_CFG7,rf_blk_base_addr7,0x4000001c,0,28,13,16,28,13,rw,
BUS_REMAP0,rf_blk0_remap_offset,0x40000020,0,31,12,20,31,12,rw,
BUS_REMAP1,rf_blk1_remap_offset,0x40000024,0,31,12,20,31,12,rw,
BUS_REMAP2,rf_blk2_remap_offset,0x40000028,0,31,12,20,31,12,rw,
BUS_REMAP3,rf_blk3_remap_offset,0x4000002c,0,31,12,20,31,12,rw,
BUS_REMAP4,rf_blk4_remap_offset,0x40000030,0,31,12,20,31,12,rw,
BUS_REMAP5,rf_blk5_remap_offset,0x40000034,0,31,12,20,31,12,rw,
BUS_REMAP6,rf_blk6_remap_offset,0x40000038,0,31,12,20,31,12,rw,
BUS_REMAP7,rf_blk7_remap_offset,0x4000003c,0,31,12,20,31,12,rw,
CACHE_CFG0,rf_write_mode,0x40000040,0,1,0,2,1, 0,rw,
CACHE_CFG0,rf_hprot_byp,0x40000040,0,5,2,4,5, 2,rw,
CACHE_CFG0,rf_hprot_bus_reg,0x40000040,0,9,6,4,9, 6,rw,
CACHE_CFG0,rf_hprot_cache_reg,0x40000040,0,13,10,4,13,10,rw,
CACHE_CFG0,ahb_ram_en,0x40000040,0,14,14,1,14,14,rw,
CACHE_CFG0,rf_cache_size_sel,0x40000040,0,29,28,2,29,28,rw,
CACHE_CFG0,rf_cmd_exec_mode,0x40000040,0,30,30,1,30,30,rw,
CACHE_CFG0,rf_debug_en,0x40000040,0,31,31,1,31,31,rw,
BUS_STS0,rf_prot_detect_addr,0x40000044,0,27,0,28,27, 0,ro,
CACHE_STS0,rf_cache_st,0x40000048,0,3,0,4,3, 0,ro,
CACHE_STS0,rf_cmd_st,0x40000048,0,6,4,3,6, 4,ro,
CACHE_STS0,rf_write_ongoing,0x40000048,0,7,7,1,7,7,ro,
CMD_CFG0,rf_cmd_str_addr,0x40000050,0,27,0,28,27, 0,rw,
CMD_CFG1,rf_cmd_end_addr,0x40000054,0,27,0,28,27, 0,rw,
CMD_CFG2,rf_cmd_type,0x40000058,0,5,0,6,5, 0,rw,
CMD_CFG2,rf_cmd_str,0x40000058,0,31,31,1,31,31,wo,
INT_EN,rf_cmd_irq_en,0x40000060,0,0,0,1,0,0,rw,
INT_EN,rf_prot_irq_en,0x40000060,0,1,1,1,1,1,rw,
INT_RAW,rf_cmd_irq_raw,0x40000064,0,0,0,1,0,0,ro,
INT_RAW,rf_prot_irq_raw,0x40000064,0,1,1,1,1,1,ro,
INT_MASK,rf_cmd_irq_mask,0x40000068,0,0,0,1,0,0,ro,
INT_MASK,rf_prot_irq_mask,0x40000068,0,1,1,1,1,1,ro,
INT_CLR,rf_cmd_irq_clr,0x4000006c,0,0,0,1,0,0,wo,
INT_CLR,rf_prot_irq_clr,0x4000006c,0,1,1,1,1,1,wo,
CACHE_WRITE_HIT_CNT,rf_write_hit_cnt,0x40000070,0,31,0,32,31, 0,ro,
CACHE_WRITE_MISS_CNT,rf_write_miss_cnt,0x40000074,0,29,0,30,29, 0,ro,
CACHE_WRITE_MISS_CNT,rf_write_cnt_run,0x40000074,0,30,30,1,30,30,rw,
CACHE_WRITE_MISS_CNT,rf_write_cnt_clr,0x40000074,0,31,31,1,31,31,wo,
CACHE_READ_HIT_CNT,rf_read_hit_cnt,0x40000078,0,31,0,32,31, 0,ro,
CACHE_READ_MISS_CNT,rf_read_miss_cnt,0x4000007c,0,29,0,30,29, 0,ro,
CACHE_READ_MISS_CNT,rf_read_cnt_run,0x4000007c,0,30,30,1,30,30,rw,
CACHE_READ_MISS_CNT,rf_read_cnt_clr,0x4000007c,0,31,31,1,31,31,wo,
CACHE_HACT_CNT,rf_hact_cnt,0x40000080,0,31,0,32,31, 0,ro,
CACHE_HRDY_CNT,rf_hrdy_cnt,0x40000084,0,29,0,30,29, 0,ro,
CACHE_HRDY_CNT,rf_hact_hrdy_run,0x40000084,0,30,30,1,30,30,rw,
CACHE_HRDY_CNT,rf_hact_hrdy_clr,0x40000084,0,31,31,1,31,31,wo,
DMA_PAUSE,DMA_PAUSE,0x40020000,0,0,0,1,0,0,rw,
DMA_PAUSE,DMA_PAUSE_STATUS,0x40020000,0,16,16,1,16,16,ro,
DMA_FRAG_WAIT,DMA_FRAG_WAIT,0x40020004,0,15,0,16,15, 0,rw,
DMA_FRAG_WAIT,O_ENDIAN,0x40020004,0,28,28,1,28,28,rw,
REQ_PEND0_EN,REQ_PEND_EN[31:0],0x40020008,0,31,0,32,31, 0,rw,
REQ_PEND1_EN,REQ_PEND_EN[63:32],0x4002000c,0,31,0,32,31, 0,rw,
DMA_INT_RAW_STATUS,DMA_INT_RAW_STATUS,0x40020010,0,31,0,32,31, 0,ro,
DMA_INT_MASK_STATUS,DMA_INT_MASK_STATUS,0x40020014,0,31,0,32,31, 0,ro,
DMA_REQ_STATUS,DMA_REQ_STATUS,0x40020018,0,31,0,32,31, 0,ro,
DMA_EN_STATUS,DMA_EN_STATUS,0x4002001c,0,31,0,32,31, 0,ro,
DMA_DEBUG_STATUS,DEST_FSM_STATUS,0x40020020,0,3,0,4,3, 0,ro,
DMA_DEBUG_STATUS,SRC_FSM_STATUS,0x40020020,0,7,4,4,7, 4,ro,
DMA_DEBUG_STATUS,MAIN_FSM_STATUS,0x40020020,0,12,8,5,12, 8,ro,
DMA_DEBUG_STATUS,HREADY_DMAR,0x40020020,0,16,16,1,16,16,ro,
DMA_DEBUG_STATUS,HREADY_DMAW,0x40020020,0,17,17,1,17,17,ro,
DMA_DEBUG_STATUS,DMA_BUSY,0x40020020,0,20,20,1,20,20,ro,
DMA_ARB_SEL_STATUS,CHN_ARB_SEL,0x40020024,0,5,0,6,5, 0,ro,
CRC_CFG,DATA_MODE,0x40020030,0,3,0,4,3, 0,rw,
CRC_CFG,CRC_GEN_SIZE,0x40020030,0,5,4,2,5, 4,rw,
CRC_CFG,CRC_INIT_MODE,0x40020030,0,9,8,2,9, 8,rw,
CRC_CFG,CRC_CH_NUM,0x40020030,0,20,16,5,20,16,rw,
CRC_CFG,CRC_HOLD,0x40020030,0,24,24,1,24,24,rw,
CRC_CFG,CRC_EN,0x40020030,0,28,28,1,28,28,rw,
CRC_CFG,CRC_CLK_GATE_EN,0x40020030,0,29,29,1,29,29,rw,
CRC_GEN,CRC_GEN,0x40020034,0,31,0,32,31, 0,rw,
CRC_OUT_XOR,CRC_OUT_XOR,0x40020038,0,31,0,32,31, 0,rw,
CRC_INIT,CRC_INIT,0x4002003c,0,31,0,32,31, 0,rw,
I_CRC,I_CRC,0x40020040,0,31,0,32,31, 0,ro,
AES_KEY_0_ADDR,AES_KEY_0_ADDR,0x40020044,0,31,0,32,31, 0,rw,
AES_KEY_1_ADDR,AES_KEY_1_ADDR,0x40020048,0,31,0,32,31, 0,rw,
AES_KEY_2_ADDR,AES_KEY_2_ADDR,0x4002004c,0,31,0,32,31, 0,rw,
AES_KEY_3_ADDR,AES_KEY_3_ADDR,0x40020050,0,31,0,32,31, 0,rw,
AES_KEY_4_ADDR,AES_KEY_4_ADDR,0x40020054,0,31,0,32,31, 0,rw,
AES_KEY_5_ADDR,AES_KEY_5_ADDR,0x40020058,0,31,0,32,31, 0,rw,
AES_KEY_6_ADDR,AES_KEY_6_ADDR,0x4002005c,0,31,0,32,31, 0,rw,
AES_KEY_7_ADDR,AES_KEY_7_ADDR,0x40020060,0,31,0,32,31, 0,rw,
AES_IV_0_ADDR,AES_IV_0_ADDR,0x40020064,0,31,0,32,31, 0,rw,
AES_IV_1_ADDR,AES_IV_1_ADDR,0x40020068,0,31,0,32,31, 0,rw,
AES_IV_2_ADDR,AES_IV_2_ADDR,0x4002006c,0,31,0,32,31, 0,rw,
AES_IV_3_ADDR,AES_IV_3_ADDR,0x40020070,0,31,0,32,31, 0,rw,
AES_PLAIN_LEN_H_ADDR,AES_PLAIN_LEN_H_ADDR,0x40020074,0,31,0,32,31, 0,rw,
AES_PLAIN_LEN_L_ADDR,AES_PLAIN_LEN_L_ADDR,0x40020078,0,31,0,32,31, 0,rw,
AES_A_LEN_H_ADDR,AES_A_LEN_H_ADDR,0x4002007c,0,31,0,32,31, 0,rw,
AES_A_LEN_L_ADDR,AES_A_LEN_L_ADDR,0x40020080,0,31,0,32,31, 0,rw,
CE_CTRL_ADDR,rsa_en,0x40020084,0,0,0,1,0,0,rw,
CE_CTRL_ADDR,ecc_en,0x40020084,0,1,1,1,1,1,rw,
CE_CTRL_ADDR,rsa_mode,0x40020084,0,2,2,1,2,2,rw,
CE_CTRL_ADDR,ecc_mode,0x40020084,0,5,3,3,5, 3,rw,
CE_CTRL_ADDR,kpEccAEqP3En,0x40020084,0,6,6,1,6,6,rw,
CE_CTRL_ADDR,macKeyIndex,0x40020084,0,12,7,6,12, 7,rw,
CE_CTRL_ADDR,aes_en,0x40020084,0,13,13,1,13,13,rw,
CE_CTRL_ADDR,aes_enc_dec_sel,0x40020084,0,14,14,1,14,14,rw,
CE_CTRL_ADDR,aes_mode,0x40020084,0,17,15,3,17,15,rw,
CE_CTRL_ADDR,key192,0x40020084,0,18,18,1,18,18,rw,
CE_CTRL_ADDR,key256,0x40020084,0,19,19,1,19,19,rw,
CE_CTRL_ADDR,hash_en,0x40020084,0,20,20,1,20,20,rw,
CE_CTRL_ADDR,ce_chn_sel,0x40020084,0,26,21,6,26,21,rw,
CE_CTRL_ADDR,dma_clr,0x40020084,0,27,27,1,27,27,rw,
CE_CTRL_ADDR,hash_endian_sel,0x40020084,0,28,28,1,28,28,rw,
CE_CTRL_ADDR,aes_endian_sel,0x40020084,0,29,29,1,29,29,rw,
CE_CTRL_ADDR,hash_done,0x40020084,0,30,30,1,30,30,ro,
CE_CTRL_ADDR,aes_done,0x40020084,0,31,31,1,31,31,ro,
PKA_REG0_ADDR,PKA_REG0_ADDR,0x40020088,0,31,0,32,31, 0,rw,
CE_CLOCK_GATE_CTRL,PKA_CLOCK_GATE_EN,0x4002008c,0,0,0,1,0,0,rw,
CE_CLOCK_GATE_CTRL,AES_CLOCK_GATE_EN,0x4002008c,0,1,1,1,1,1,rw,
CE_CLOCK_GATE_CTRL,HASH_CLOCK_GATE_EN,0x4002008c,0,2,2,1,2,2,rw,
CE_CLOCK_GATE_CTRL,reserved0,0x4002008c,0,3,3,1,3,3,rw,
TRANS_CTRL0_ADDR,fft_len,0x40020090,0,2,0,3,2, 0,rw,
TRANS_CTRL0_ADDR,fft_scale,0x40020090,0,5,3,3,5, 3,rw,
TRANS_CTRL0_ADDR,fft_dir,0x40020090,0,6,6,1,6,6,rw,
TRANS_CTRL0_ADDR,fft_en,0x40020090,0,7,7,1,7,7,rw,
TRANS_CTRL0_ADDR,trans_chn_sel,0x40020090,0,13,8,6,13, 8,rw,
TRANS_CTRL0_ADDR,fft_in_format_sel,0x40020090,0,14,14,1,14,14,rw,
TRANS_CTRL0_ADDR,fft_out_format_sel,0x40020090,0,15,15,1,15,15,rw,
TRANS_CTRL0_ADDR,trans_done,0x40020090,0,31,31,1,31,31,ro,
TRANS_CTRL1_ADDR,fltr_en,0x40020094,0,0,0,1,0,0,rw,
TRANS_CTRL1_ADDR,fltr_cofshw_upd,0x40020094,0,1,1,1,1,1,rw,
TRANS_CTRL1_ADDR,sbc_mode_en,0x40020094,0,2,2,1,2,2,rw,
TRANS_CTRL1_ADDR,fltr_cofcos_upd,0x40020094,0,3,3,1,3,3,rw,
TRANS_CTRL1_ADDR,fltr_cof_len,0x40020094,0,4,4,1,4,4,rw,
TRANS_CTRL1_ADDR,fltr_len,0x40020094,0,18,5,14,18, 5,rw,
TRANS_CTRL1_ADDR,fltr_order,0x40020094,0,23,19,5,23,19,rw,
TRANS_CTRL1_ADDR,fltr_cof_init_sel,0x40020094,0,24,24,1,24,24,rw,
TRANS_CLOCK_GATE_CTRL,fft_clk_gate_en,0x40020098,0,0,0,1,0,0,rw,
TRANS_CLOCK_GATE_CTRL,flt_clk_gate_en,0x40020098,0,1,1,1,1,1,rw,
TRANS_CLOCK_GATE_CTRL,reserved0,0x40020098,0,2,2,1,2,2,rw,
DMA_MON_SEL,dma_mon_sel,0x4002009c,0,31,0,32,31, 0,rw,
dma_reserved0,dma_reserved0,0x400200a0,0,31,0,32,31, 0,rw,
dma_reserved1,dma_reserved1,0x400200a4,0,31,0,32,31, 0,rw,
dma_reserved2,dma_reserved2,0x400200a8,0,31,0,32,31, 0,rw,
CHKSUM_CTRL_ADDR,chksum_len,0x400200b8,0,15,0,16,15, 0,rw,
CHKSUM_CTRL_ADDR,chksum_en,0x400200b8,0,16,16,1,16,16,rw,
CHKSUM_CTRL_ADDR,chksum_chn_sel,0x400200b8,0,22,17,6,22,17,rw,
CHKSUM_CTRL_ADDR,chksum_endian_sel,0x400200b8,0,23,23,1,23,23,rw,
CHKSUM_CTRL_ADDR,chksum_dest_bypass,0x400200b8,0,24,24,1,24,24,rw,
CHKSUM_CTRL_ADDR,chksum_clk_gate_en,0x400200b8,0,25,25,1,25,25,rw,
CHKSUM_RES_ADDR,chksum_res,0x400200bc,0,15,0,16,15, 0,ro,
CHKSUM_RES_ADDR,chksum_done,0x400200bc,0,31,31,1,31,31,ro,
HASH_LEN_BIT_ADDR,hash_len_bit,0x400200c0,0,31,0,32,31, 0,rw,
CE_CTRL_2_ADDR,hash_hw_pad_en,0x400200c4,0,0,0,1,0,0,rw,
CE_CTRL_2_ADDR,hash_mode_sel,0x400200c4,0,2,1,2,2, 1,rw,
REQ_CID,REQ_CID,0x40021c80,0,5,0,6,5, 0,rw,
CHN_1_DMA_ADDR_RD,CHN_1_DMA_ADDR_RD,0x40021d24,0,31,0,32,31, 0,ro,
CHN_1_DMA_ADDR_WR,CHN_1_DMA_ADDR_WR,0x40021d28,0,31,0,32,31, 0,ro,
CHN_2_DMA_ADDR_RD,CHN_2_DMA_ADDR_RD,0x40021d2c,0,31,0,32,31, 0,ro,
CHN_2_DMA_ADDR_WR,CHN_2_DMA_ADDR_WR,0x40021d30,0,31,0,32,31, 0,ro,
CHN_3_DMA_ADDR_RD,CHN_3_DMA_ADDR_RD,0x40021d34,0,31,0,32,31, 0,ro,
CHN_3_DMA_ADDR_WR,CHN_3_DMA_ADDR_WR,0x40021d38,0,31,0,32,31, 0,ro,
CHN_4_DMA_ADDR_RD,CHN_4_DMA_ADDR_RD,0x40021d3c,0,31,0,32,31, 0,ro,
CHN_4_DMA_ADDR_WR,CHN_4_DMA_ADDR_WR,0x40021d40,0,31,0,32,31, 0,ro,
CHN_5_DMA_ADDR_RD,CHN_5_DMA_ADDR_RD,0x40021d44,0,31,0,32,31, 0,ro,
CHN_5_DMA_ADDR_WR,CHN_5_DMA_ADDR_WR,0x40021d48,0,31,0,32,31, 0,ro,
CHN_6_DMA_ADDR_RD,CHN_6_DMA_ADDR_RD,0x40021d4c,0,31,0,32,31, 0,ro,
CHN_6_DMA_ADDR_WR,CHN_6_DMA_ADDR_WR,0x40021d50,0,31,0,32,31, 0,ro,
CHN_7_DMA_ADDR_RD,CHN_7_DMA_ADDR_RD,0x40021d54,0,31,0,32,31, 0,ro,
CHN_7_DMA_ADDR_WR,CHN_7_DMA_ADDR_WR,0x40021d58,0,31,0,32,31, 0,ro,
CHN_8_DMA_ADDR_RD,CHN_8_DMA_ADDR_RD,0x40021d5c,0,31,0,32,31, 0,ro,
CHN_8_DMA_ADDR_WR,CHN_8_DMA_ADDR_WR,0x40021d60,0,31,0,32,31, 0,ro,
CHN_9_DMA_ADDR_RD,CHN_9_DMA_ADDR_RD,0x40021d64,0,31,0,32,31, 0,ro,
CHN_9_DMA_ADDR_WR,CHN_9_DMA_ADDR_WR,0x40021d68,0,31,0,32,31, 0,ro,
CHN_10_DMA_ADDR_RD,CHN_10_DMA_ADDR_RD,0x40021d6c,0,31,0,32,31, 0,ro,
CHN_10_DMA_ADDR_WR,CHN_10_DMA_ADDR_WR,0x40021d70,0,31,0,32,31, 0,ro,
CHN_11_DMA_ADDR_RD,CHN_11_DMA_ADDR_RD,0x40021d74,0,31,0,32,31, 0,ro,
CHN_11_DMA_ADDR_WR,CHN_11_DMA_ADDR_WR,0x40021d78,0,31,0,32,31, 0,ro,
CHN_12_DMA_ADDR_RD,CHN_12_DMA_ADDR_RD,0x40021d7c,0,31,0,32,31, 0,ro,
CHN_12_DMA_ADDR_WR,CHN_12_DMA_ADDR_WR,0x40021d80,0,31,0,32,31, 0,ro,
CHN_13_DMA_ADDR_RD,CHN_13_DMA_ADDR_RD,0x40021d84,0,31,0,32,31, 0,ro,
CHN_13_DMA_ADDR_WR,CHN_13_DMA_ADDR_WR,0x40021d88,0,31,0,32,31, 0,ro,
CHN_14_DMA_ADDR_RD,CHN_14_DMA_ADDR_RD,0x40021d8c,0,31,0,32,31, 0,ro,
CHN_14_DMA_ADDR_WR,CHN_14_DMA_ADDR_WR,0x40021d90,0,31,0,32,31, 0,ro,
CHN_LLI_NODE_COUNTER,LLI_NODE_COUNTER,0x40021e24,0,15,0,16,15, 0,rw,
addr_in_0,addr_in_reserved_0,0x40690000,0,31,20,12,31,20,r,
addr_in_0,addr_in,0x40690000,0,19,0,20,19, 0,rw,
addr_in_1,addr_in_reserved_0,0x40690004,0,31,20,12,31,20,r,
addr_in_1,addr_in,0x40690004,0,19,0,20,19, 0,rw,
addr_in_2,addr_in_reserved_0,0x40690008,0,31,20,12,31,20,r,
addr_in_2,addr_in,0x40690008,0,19,0,20,19, 0,rw,
addr_in_3,addr_in_reserved_0,0x4069000c,0,31,20,12,31,20,r,
addr_in_3,addr_in,0x4069000c,0,19,0,20,19, 0,rw,
addr_in_4,addr_in_reserved_0,0x40690010,0,31,20,12,31,20,r,
addr_in_4,addr_in,0x40690010,0,19,0,20,19, 0,rw,
addr_in_5,addr_in_reserved_0,0x40690014,0,31,20,12,31,20,r,
addr_in_5,addr_in,0x40690014,0,19,0,20,19, 0,rw,
addr_in_6,addr_in_reserved_0,0x40690018,0,31,20,12,31,20,r,
addr_in_6,addr_in,0x40690018,0,19,0,20,19, 0,rw,
addr_in_7,addr_in_reserved_0,0x4069001c,0,31,20,12,31,20,r,
addr_in_7,addr_in,0x4069001c,0,19,0,20,19, 0,rw,
en,en_reserved_0,0x40690080,0,31,8,24,31, 8,r,
en,en,0x40690080,0,7,0,8,7, 0,rw,
trap_out_base,base_out,0x40690084,0,31,7,25,31, 7,rw,
trap_out_base,base_out_reserved,0x40690084,0,6,0,7,6, 0,r,
txrx_fifo_divl,txrx_data_divl,0x406b0000,0,7,0,8,7, 0,RW,
int_en_divh,rx_int_en_divh_0,0x406b0004,0,0,0,1,0,0,RW,
int_en_divh,tx_int_en_divh_1,0x406b0004,0,1,1,1,1,1,RW,
int_en_divh,lstatus_int_en_divh_2,0x406b0004,0,2,2,1,2,2,RW,
int_en_divh,mstatus_int_en_divh_3,0x406b0004,0,3,3,1,3,3,RW,
int_en_divh,divh_4,0x406b0004,0,4,4,1,4,4,RW,
int_en_divh,timeout_int_en_divh_5,0x406b0004,0,5,5,1,5,5,RW,
int_en_divh,divh_6,0x406b0004,0,6,6,1,6,6,RW,
int_en_divh,ptime_divh_7,0x406b0004,0,7,7,1,7,7,RW,
int_id_fifo_ctrl,int_id_0_fifo_en,0x406b0008,0,0,0,1,0,0,RW,
int_id_fifo_ctrl,int_id_1_rx_reset,0x406b0008,0,1,1,1,1,1,RW,
int_id_fifo_ctrl,int_id_2_tx_reset,0x406b0008,0,2,2,1,2,2,RW,
int_id_fifo_ctrl,int_id_3_dma_mode,0x406b0008,0,3,3,1,3,3,RW,
int_id_fifo_ctrl,fifo_enabled,0x406b0008,0,7,6,2,7, 6,RO,
line_ctrl,data_length_sel,0x406b000c,0,1,0,2,1, 0,RW,
line_ctrl,stop,0x406b000c,0,2,2,1,2,2,RW,
line_ctrl,parity_en,0x406b000c,0,3,3,1,3,3,RW,
line_ctrl,even_parity_sel,0x406b000c,0,4,4,1,4,4,RW,
line_ctrl,break_irq,0x406b000c,0,6,6,1,6,6,RW,
line_ctrl,div_latch_acc,0x406b000c,0,7,7,1,7,7,RW,
line_ctrl,div_mode,0x406b000c,0,8,8,1,8,8,RW,
line_ctrl,break_en,0x406b000c,0,9,9,1,9,9,RW,
modem_ctrl,dtr,0x406b0010,0,0,0,1,0,0,RW,
modem_ctrl,rts,0x406b0010,0,1,1,1,1,1,RW,
modem_ctrl,out1,0x406b0010,0,2,2,1,2,2,RW,
modem_ctrl,out2,0x406b0010,0,3,3,1,3,3,RW,
modem_ctrl,loopback,0x406b0010,0,4,4,1,4,4,RW,
modem_ctrl,auto_flow_ctrl_enable,0x406b0010,0,5,5,1,5,5,RW,
modem_ctrl,serial_infrared_radiation_en,0x406b0010,0,6,6,1,6,6,RW,
modem_ctrl,auto_det,0x406b0010,0,7,7,1,7,7,RW,
modem_ctrl,clk_p,0x406b0010,0,8,8,1,8,8,RW,
line_status,rx_data_ready,0x406b0014,0,0,0,1,0,0,RO,
line_status,rx_overflow,0x406b0014,0,1,1,1,1,1,RO,
line_status,tx_fifo_empty,0x406b0014,0,5,5,1,5,5,RO,
line_status,tx_empty,0x406b0014,0,6,6,1,6,6,RO,
line_status,rx_fifo_error,0x406b0014,0,7,7,1,7,7,RO,
line_status,trigger_ready,0x406b0014,0,8,8,1,8,8,RO,
modem_status,delayed_cts,0x406b0018,0,0,0,1,0,0,RO,
modem_status,cts,0x406b0018,0,4,4,1,4,4,RO,
scratchpad,scratchpad,0x406b001c,0,6,0,7,6, 0,RW,
fifo_status,tx_count,0x406b0020,0,7,0,8,7, 0,RO,
fifo_status,rx_count,0x406b0020,0,16,9,8,16, 9,RO,
fifo_status,tx_fifo_empty,0x406b0020,0,18,18,1,18,18,RO,
fifo_status,tx_fifo_full,0x406b0020,0,19,19,1,19,19,RO,
fifo_status,rx_fifo_empty,0x406b0020,0,20,20,1,20,20,RO,
fifo_status,rx_fifo_full,0x406b0020,0,21,21,1,21,21,RO,
fifo_trigger,rx_trigger_th,0x406b0024,0,7,0,8,7, 0,RW,
fifo_trigger,tx_trigger_th,0x406b0024,0,16,9,8,16, 9,RW,
fifo_trigger,rx_tout_trig_en,0x406b0024,0,18,18,1,18,18,RW,
divisor_latch2,divisor_adjust_coef,0x406b0028,0,7,0,8,7, 0,RW,
counter_real,counter_real,0x406b003c,0,19,0,20,19, 0,RO,
div_real_slow,div_real_slow,0x406b0040,0,31,0,32,31, 0,RW,
div_real_fast,div_real_fast,0x406b0044,0,31,0,32,31, 0,RW,
tports_sel,tports_sel,0x406b0048,0,7,0,8,7, 0,RW,
app2emb_trigger,app2emb_trigger,0x40035000,0,31,0,32,31, 0,rw,
emb2app_rawstatus,emb2app_rawstatus,0x40035004,0,31,0,32,31, 0,r,
emb2app_ack,emb2app_ack,0x40035008,0,31,0,32,31, 0,w,
emb2app_unmaskset,emb2app_unmaskset,0x4003500c,0,31,0,32,31, 0,rw,
emb2app_unmaskclear,emb2app_unmaskclear,0x40035010,0,31,0,32,31, 0,rw,
emb2app_linesel_low,emb2app_linesel_low,0x40035014,0,31,0,32,31, 0,rw,
emb2app_linesel_high,emb2app_linesel_high,0x40035018,0,31,0,32,31, 0,rw,
emb2app_status,emb2app_status,0x4003501c,0,31,0,32,31, 0,r,
mutex0,mutex0,0x40035040,0,0,0,1,0,0,rw,
mutex1,mutex1,0x40035044,0,0,0,1,0,0,rw,
mutex2,mutex2,0x40035048,0,0,0,1,0,0,rw,
mutex3,mutex3,0x4003504c,0,0,0,1,0,0,rw,
mutex4,mutex4,0x40035050,0,0,0,1,0,0,rw,
mutex5,mutex5,0x40035054,0,0,0,1,0,0,rw,
mutex6,mutex6,0x40035058,0,0,0,1,0,0,rw,
mutex7,mutex7,0x4003505c,0,0,0,1,0,0,rw,
comreg0,comreg0,0x40035080,0,31,0,32,31, 0,rw,
comreg1,comreg1,0x40035084,0,31,0,32,31, 0,rw,
comreg2,comreg2,0x40035088,0,31,0,32,31, 0,rw,
comreg3,comreg3,0x4003508c,0,31,0,32,31, 0,rw,
comreg4,comreg4,0x40035090,0,31,0,32,31, 0,rw,
comreg5,comreg5,0x40035094,0,31,0,32,31, 0,rw,
comreg6,comreg6,0x40035098,0,31,0,32,31, 0,rw,
comreg7,comreg7,0x4003509c,0,31,0,32,31, 0,rw,
emb2app_trigger,emb2app_trigger,0x40035100,0,31,0,32,31, 0,rw,
app2emb_rawstatus,app2emb_rawstatus,0x40035104,0,31,0,32,31, 0,r,
app2emb_ack,app2emb_ack,0x40035108,0,31,0,32,31, 0,w,
app2emb_unmaskset,app2emb_unmaskset,0x4003510c,0,31,0,32,31, 0,rw,
app2emb_unmaskclear,app2emb_unmaskclear,0x40035110,0,31,0,32,31, 0,rw,
app2emb_linesel_low,app2emb_linesel_low,0x40035114,0,31,0,32,31, 0,rw,
app2emb_linesel_high,app2emb_linesel_high,0x40035118,0,31,0,32,31, 0,rw,
app2emb_status,app2emb_status,0x4003511c,0,31,0,32,31, 0,r,
g1_app2emb_trigger,g1_app2emb_trigger,0x40035200,0,31,0,32,31, 0,rw,
g1_emb2app_rawstatus,g1_emb2app_rawstatus,0x40035204,0,31,0,32,31, 0,r,
