32,0xC43F5620,-7.93,-33.21
36,0xC43F5624,-6.86,-33.36
40,0xC43F5628,-5.90,-33.77
44,0xC43F562C,-5.04,-34.24
48,0xC43F5630,-4.29,-34.72
52,0xC43F5634,-3.59,-35.21
56,0xC43F5638,-2.91,-35.69
60,0xC43F563C,-2.32,-36.22
64,0xC43F5640,-1.75,-36.70
68,0xC43F5644,-1.23,-37.29
72,0xC43F5648,-0.73,-37.74
76,0xC43F564C,-0.27,-38.27
80,0xC43F5650,0.17,-38.63
84,0xC43F5654,0.62,-38.94
88,0xC43F5658,1.01,-39.25
92,0xC43F565C,1.39,-39.36
96,0xC43F5660,1.77,-39.63
100,0xC43F5664,2.12,-39.84
104,0xC43F5668,2.46,-40.01
108,0xC43F566C,2.79,-40.02
112,0xC43F5670,3.12,-40.07
116,0xC43F5674,3.41,-40.15
120,0xC43F5678,3.71,-39.98
124,0xC43F567C,3.98,-40.05
128,0xC43F5680,4.26,-40.01
132,0xC43F5684,4.52,-39.81
136,0xC43F5688,4.78,-39.84
140,0xC43F568C,5.03,-39.77
144,0xC43F5690,5.27,-39.62
148,0xC43F5694,5.51,-39.49
152,0xC43F5698,5.75,-39.55
156,0xC43F569C,5.99,-39.57
160,0xC43F56A0,6.20,-39.31
164,0xC43F56A4,6.42,-39.34
168,0xC43F56A8,6.61,-39.25
172,0xC43F56AC,6.82,-39.00
176,0xC43F56B0,7.01,-39.00
180,0xC43F56B4,7.21,-38.91
184,0xC43F56B8,7.39,-38.81
188,0xC43F56BC,7.57,-38.76
192,0xC43F56C0,7.76,-38.60
196,0xC43F56C4,7.93,-38.50
200,0xC43F56C8,8.11,-38.42
204,0xC43F56CC,8.27,-38.24
208,0xC43F56D0,8.44,-38.09
212,0xC43F56D4,8.61,-37.90
216,0xC43F56D8,8.76,-37.37
220,0xC43F56DC,8.91,-37.54
224,0xC43F56E0,9.06,-36.89
228,0xC43F56E4,9.21,-36.67
232,0xC43F56E8,9.34,-36.20
236,0xC43F56EC,9.49,-35.87
