NO1,11g_54M,20M,16,1500,0,7,,,,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,16.08,-39.05,0.08,,,,,,,,,,,
NO1,11g_54M,20M,16,1500,0,13,,,,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,15.86,-41.33,-0.14,,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CCF    ,15.1,-39.48,0.1,,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CBF    ,15.99,-40.07,0.99,,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CAA    ,14.97,-37.93,-0.03,,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CA5    ,15.96,-37.75,0.96,,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9B    ,16.23,-38.31,1.23,,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9D    ,16.58,-38.93,1.58,,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CCB    ,14.8,-35.26,-0.2,,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CC0    ,16.17,-37.87,1.17,,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,14.17,-35.14,-0.83,,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,15.77,-35.93,0.77,,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,16.53,-36.3,1.53,,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CAB    ,17.55,-38.19,2.55,,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,14.74,-37.07,-0.26,,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,15.68,-37.18,0.68,,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,16.15,-37.53,1.15,,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,16.74,-37.66,1.74,,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C98    ,17.52,-37.63,2.52,,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C80    ,17.35,-37.37,2.35,,,,,,,,,,,
NO1,11b_1M,20M,15,1500,0,7,14.44,,-0.56,pass,r 403422c8  [0x403422C8] = 0x00FFDA79    ,,,,2.62,,,,,,,,,,
NO1,11b_1M,20M,15,1500,0,13,14.93,,-0.07,pass,r 403422c8  [0x403422C8] = 0x00FFD992    ,,,,2.57,,,,,,,,,,
NO1,11g_6M,20M,16,1500,0,1,15.87,,-0.13,pass,r 403422c8  [0x403422C8] = 0x08FFCA82    ,,,,-26.71,,,,,,,,,,
NO1,11g_6M,20M,16,1500,0,7,16.74,,0.74,pass,r 403422c8  [0x403422C8] = 0x10FFCB72    ,,,,-22.53,,,,,,,,,,
NO1,11g_6M,20M,16,1500,0,13,16.54,,0.54,pass,r 403422c8  [0x403422C8] = 0x10FFCB72    ,,,,-22.74,,,,,,,,,,
NO1,11g_54M,20M,16,1500,0,1,15.2,,-0.8,pass,r 403422c8  [0x403422C8] = 0x0D3F4A7A    ,,,,-40.02,,,,,,,,,,
NO1,11g_54M,20M,16,1500,0,7,16.12,,0.12,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,,,,-41.91,,,,,,,,,,
NO1,11g_54M,20M,16,1500,0,13,15.86,,-0.14,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,,,,-42.07,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,36,15.09,,0.09,pass,r 403422c8  [0x403422C8] = 0x0B3F6CD0    ,,,,-40.09,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,64,15.95,,0.95,pass,r 403422c8  [0x403422C8] = 0x0B3F6CBE    ,,,,-42.18,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,100,14.93,,-0.07,pass,r 403422c8  [0x403422C8] = 0x0B3F6CA8    ,,,,-37.97,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,120,15.94,,0.94,pass,r 403422c8  [0x403422C8] = 0x0B3F6CA4    ,,,,-38.92,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,136,16.18,,1.18,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9B    ,,,,-38.59,,,,,,,,,,
NO1,11a_6M,20M,15,1500,0,165,16.6,,1.6,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9D    ,,,,-39.37,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,36,14.77,,-0.23,pass,r 403422c8  [0x403422C8] = 0x133F4CCB    ,,,,-34.88,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,64,16.12,,1.12,pass,r 403422c8  [0x403422C8] = 0x133F4CC0    ,,,,-36.94,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,100,14.38,,-0.62,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,-35.32,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,120,15.66,,0.66,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,-36.15,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,136,16.52,,1.52,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,-35.19,,,,,,,,,,
NO1,11a_54M,20M,15,1500,0,165,17.61,,2.61,pass,r 403422c8  [0x403422C8] = 0x133F4CAB    ,,,,-38.45,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,36,14.68,,-0.32,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,-37.74,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,64,15.71,,0.71,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,-38.69,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,100,16.24,,1.24,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,-37.49,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,120,16.78,,1.78,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,-38.27,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,136,17.4,,2.4,pass,r 403422c8  [0x403422C8] = 0x1B3F5C98    ,,,,-37.51,,,,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,165,17.34,,2.34,pass,r 403422c8  [0x403422C8] = 0x1B3F5C80    ,,,,-35.42,,,,,,,,,,
NO1,11b_1M,20M,15,1500,0,7,,,,pass,r 403422c8  [0x403422C8] = 0x00FFDA79    ,,,,,14.48,2.77,-0.52,,,,,,,
NO1,11b_1M,20M,15,1500,0,13,,,,pass,r 403422c8  [0x403422C8] = 0x00FFD992    ,,,,,14.94,2.38,-0.06,,,,,,,
NO1,11g_6M,20M,16,1500,0,1,,,,pass,r 403422c8  [0x403422C8] = 0x08FFCA82    ,,,,,15.88,-26.38,-0.12,,,,,,,
NO1,11g_6M,20M,16,1500,0,7,,,,pass,r 403422c8  [0x403422C8] = 0x10FFCB72    ,,,,,16.77,-22.86,0.77,,,,,,,
NO1,11g_6M,20M,16,1500,0,13,,,,pass,r 403422c8  [0x403422C8] = 0x10FFCB72    ,,,,,16.54,-22.76,0.54,,,,,,,
NO1,11g_54M,20M,16,1500,0,1,,,,pass,r 403422c8  [0x403422C8] = 0x0D3F4A78    ,,,,,15.01,-40.11,-0.99,,,,,,,
NO1,11g_54M,20M,16,1500,0,7,,,,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,,,,,16.04,-41.77,0.04,,,,,,,
NO1,11g_54M,20M,16,1500,0,13,,,,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,,,,,15.88,-41.12,-0.12,,,,,,,
NO1,11a_6M,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CD0    ,,,,,15.11,-39.51,0.11,,,,,,,
NO1,11a_6M,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CBD    ,,,,,15.95,-40.96,0.95,,,,,,,
NO1,11a_6M,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CAA    ,,,,,14.96,-37.93,-0.04,,,,,,,
NO1,11a_6M,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CA4    ,,,,,15.96,-37.62,0.96,,,,,,,
NO1,11a_6M,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9C    ,,,,,16.22,-39.19,1.22,,,,,,,
NO1,11a_6M,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9D    ,,,,,16.65,-38.76,1.65,,,,,,,
NO1,11a_54M,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CCB    ,,,,,14.77,-35.38,-0.23,,,,,,,
NO1,11a_54M,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CC0    ,,,,,16.04,-36.02,1.04,,,,,,,
NO1,11a_54M,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,14.38,-34.54,-0.62,,,,,,,
NO1,11a_54M,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,15.67,-35.79,0.67,,,,,,,
NO1,11a_54M,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,16.54,-35.09,1.54,,,,,,,
NO1,11a_54M,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CAB    ,,,,,17.45,-39.15,2.45,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,14.66,-37.02,-0.34,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,15.66,-37.82,0.66,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,16.21,-36.56,1.21,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,16.8,-37.46,1.8,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C98    ,,,,,17.51,-36.65,2.51,,,,,,,
NO1,VHT_MCS8,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C80    ,,,,,17.35,-36.67,2.35,,,,,,,
NO1,11b_1M,20M,15,1500,0,7,,,,pass,r 403422c8  [0x403422C8] = 0x00FFDA79    ,,,,,,,,14.42,2.55,-0.58,,,,
NO1,11b_1M,20M,15,1500,0,13,,,,pass,r 403422c8  [0x403422C8] = 0x00FFD993    ,,,,,,,,14.98,2.34,-0.02,,,,
NO1,11g_6M,20M,16,1500,0,1,,,,pass,r 403422c8  [0x403422C8] = 0x08FFCA82    ,,,,,,,,15.87,-26.74,-0.13,,,,
NO1,11g_6M,20M,16,1500,0,7,,,,pass,r 403422c8  [0x403422C8] = 0x10FFCB72    ,,,,,,,,16.75,-22.65,0.75,,,,
NO1,11g_6M,20M,16,1500,0,13,,,,pass,r 403422c8  [0x403422C8] = 0x10FFCB72    ,,,,,,,,16.54,-23.05,0.54,,,,
NO1,11g_54M,20M,16,1500,0,1,,,,pass,r 403422c8  [0x403422C8] = 0x0D3F4A7A    ,,,,,,,,15.14,-40.74,-0.86,,,,
NO1,11g_54M,20M,16,1500,0,7,,,,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,,,,,,,,16.07,-39.82,0.07,,,,
NO1,11g_54M,20M,16,1500,0,13,,,,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,,,,,,,,15.79,-41.94,-0.21,,,,
NO1,11a_6M,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CCE    ,,,,,,,,15.05,-39.95,0.05,,,,
NO1,11a_6M,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CBF    ,,,,,,,,16.02,-40.24,1.02,,,,
NO1,11a_6M,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CA9    ,,,,,,,,14.99,-37.41,-0.01,,,,
NO1,11a_6M,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CA4    ,,,,,,,,15.96,-36.73,0.96,,,,
NO1,11a_6M,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9B    ,,,,,,,,16.2,-37.49,1.2,,,,
NO1,11a_6M,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9D    ,,,,,,,,16.64,-38.14,1.64,,,,
NO1,11a_54M,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CCB    ,,,,,,,,14.77,-35.48,-0.23,,,,
NO1,11a_54M,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CC0    ,,,,,,,,15.93,-37.38,0.93,,,,
NO1,11a_54M,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,,,,14.38,-35.77,-0.62,,,,
NO1,11a_54M,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,,,,15.73,-36.02,0.73,,,,
NO1,11a_54M,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,,,,16.44,-36.22,1.44,,,,
NO1,11a_54M,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CAB    ,,,,,,,,17.36,-38.39,2.36,,,,
NO1,VHT_MCS8,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,14.74,-36.86,-0.26,,,,
NO1,VHT_MCS8,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,15.65,-37.23,0.65,,,,
NO1,VHT_MCS8,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,16.16,-37.02,1.16,,,,
NO1,VHT_MCS8,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,16.6,-37.17,1.6,,,,
NO1,VHT_MCS8,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C98    ,,,,,,,,17.52,-36.06,2.52,,,,
NO1,VHT_MCS8,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C80    ,,,,,,,,17.38,-35.84,2.38,,,,
NO1,11b_1M,20M,15,1500,0,7,14.46,,-0.54,pass,r 403422c8  [0x403422C8] = 0x00FFDA79    ,,,,,,,,,,,2.51,,,
NO1,11b_1M,20M,15,1500,0,13,15.0,,0.0,pass,r 403422c8  [0x403422C8] = 0x00FFD993    ,,,,,,,,,,,2.65,,,
NO1,11g_6M,20M,16,1500,0,1,15.87,,-0.13,pass,r 403422c8  [0x403422C8] = 0x08FFCA82    ,,,,,,,,,,,-26.54,,,
NO1,11g_6M,20M,16,1500,0,7,16.75,,0.75,pass,r 403422c8  [0x403422C8] = 0x10FFCB72    ,,,,,,,,,,,-22.86,,,
NO1,11g_6M,20M,16,1500,0,13,16.55,,0.55,pass,r 403422c8  [0x403422C8] = 0x10FFCB72    ,,,,,,,,,,,-22.93,,,
NO1,11g_54M,20M,16,1500,0,1,15.12,,-0.88,pass,r 403422c8  [0x403422C8] = 0x0D3F4A78    ,,,,,,,,,,,-41.89,,,
NO1,11g_54M,20M,16,1500,0,7,16.05,,0.05,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,,,,,,,,,,,-41.61,,,
NO1,11g_54M,20M,16,1500,0,13,15.89,,-0.11,pass,r 403422c8  [0x403422C8] = 0x143F4B72    ,,,,,,,,,,,-42.5,,,
NO1,11a_6M,20M,15,1500,0,36,15.12,,0.12,pass,r 403422c8  [0x403422C8] = 0x0B3F6CD0    ,,,,,,,,,,,-40.0,,,
NO1,11a_6M,20M,15,1500,0,64,15.96,,0.96,pass,r 403422c8  [0x403422C8] = 0x0B3F6CBE    ,,,,,,,,,,,-38.66,,,
NO1,11a_6M,20M,15,1500,0,100,14.94,,-0.06,pass,r 403422c8  [0x403422C8] = 0x0B3F6CAA    ,,,,,,,,,,,-35.42,,,
NO1,11a_6M,20M,15,1500,0,120,15.95,,0.95,pass,r 403422c8  [0x403422C8] = 0x0B3F6CA4    ,,,,,,,,,,,-38.75,,,
NO1,11a_6M,20M,15,1500,0,136,16.2,,1.2,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9B    ,,,,,,,,,,,-39.71,,,
NO1,11a_6M,20M,15,1500,0,165,16.64,,1.64,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9D    ,,,,,,,,,,,-40.79,,,
NO1,11a_54M,20M,15,1500,0,36,14.79,,-0.21,pass,r 403422c8  [0x403422C8] = 0x133F4CCB    ,,,,,,,,,,,-35.76,,,
NO1,11a_54M,20M,15,1500,0,64,16.08,,1.08,pass,r 403422c8  [0x403422C8] = 0x133F4CC0    ,,,,,,,,,,,-36.68,,,
NO1,11a_54M,20M,15,1500,0,100,14.39,,-0.61,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,,,,,,,-35.52,,,
NO1,11a_54M,20M,15,1500,0,120,15.66,,0.66,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,,,,,,,-35.48,,,
NO1,11a_54M,20M,15,1500,0,136,16.56,,1.56,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,,,,,,,-35.88,,,
