test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0812_111502,#OK1,ANT,40,0.9,-180,testmode_8819h_0805.bin,2442,7,0 3,1 1,25,r 403422c8  [0x403422C8] = 0x00FFDD88    ,25.92,16.22,-31.11,1232.24,23.9,2450.96,-27.93,2482.0,-32.65,4904.16,-38.17,6019.98,-34.29,7357.68,-24.73,24589.9
0812_111545,#OK1,ANT,40,0.9,-175,testmode_8819h_0805.bin,2442,7,0 3,1 1,25,r 403422c8  [0x403422C8] = 0x00FFDD88    ,25.92,16.19,12039850.0,12.04,2452160000.0,-0.0,2482000000.0,0.0,4904160000.0,-0.0,6022224000.0,-0.0,7354320000.0,-0.0,25907230000.0,-0.0
0812_111628,#OK1,ANT,40,0.9,-170,testmode_8819h_0805.bin,2442,7,0 3,1 1,25,r 403422c8  [0x403422C8] = 0x00FFDD88    ,-100,-100,12039850.0,12.04,2452800000.0,-0.0,2488966000.0,0.0,4904320000.0,-0.0,6874184000.0,-0.0,7348560000.0,-0.0,25777352000.0,-0.0
