test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0820_160204,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,2442,7,0 3,0 0,24,r 403422c8  [0x403422C8] = 0x023F5D79    ,15.69,9.33,-36.82,2394.79,14.19,2443.36,-36.1,3303.99,-39.41,4881.44,-37.98,6024.47,-38.83,7244.4,-25.95,25072.3
0820_160242,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,2472,13,5 0,1 1,24,r 403422c8  [0x403422C8] = 0x00FFD179    ,-34.08,-8.29,-15.19,2429.57,11.88,2461.12,-17.09,2512.0,-38.26,4960.64,-38.28,6943.84,-38.6,7445.52,-25.75,25741.5
0820_160311,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,2442,7,5 7,1 1,24,r 403422c8  [0x403422C8] = 0x00FFD179    ,-34.19,-13.09,-14.56,2399.6,10.45,2423.84,-18.53,2521.47,-39.17,4934.4,-38.62,6528.92,-39.15,7445.52,-25.5,25480.49
