test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0812_142624,#OK1,ANT,40,0.9,-180,testmode_8819h_0805.bin,2442,7,0 3,1 1,25,r 403422c8  [0x403422C8] = 0x00FFDD88    ,25.84,16.22,-47.34,12.04,23.57,2450.88,-31.41,2482.0,-44.52,4804.0,-44.35,4964.0,-42.41,7206.0,-42.21,7446.0
0812_142748,#OK1,ANT,40,0.9,-165,testmode_8819h_0805.bin,2442,7,0 3,1 1,25,r 403422c8  [0x403422C8] = 0x00FFDD88    ,-111.1,-111.1,-46.79,12.04,24.19,2453.44,-46.88,2482.0,-45.28,4804.0,-42.72,4964.0,-41.8,7206.0,-44.13,7446.0
