test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0815_105131,#OK1,ANT,40,0.1,-180,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x003F5F79    ,25.99,15.95,-22.56,2382.78,24.44,2443.28,-23.71,2500.58,-32.32,4884.0,-37.23,5663.5,-33.51,7327.68,-25.67,25610.37
0815_105211,#OK1,ANT,40,0.1,0,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x003F5F79    ,26.25,15.94,-22.2,2382.78,24.65,2443.44,-22.88,2500.58,-30.29,4884.0,-37.3,6280.05,-32.72,7323.36,-24.35,25721.69
0815_105247,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x003F5F79    ,26.27,16.0,-21.29,2382.78,24.67,2443.44,-23.19,2500.58,-31.36,4884.0,-38.02,5932.54,-31.59,7317.6,-24.58,25758.8
