test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0815_110956,#OK1,ANT,40,0.1,-180,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,26.55,15.94,-23.1,2382.78,24.83,2443.44,-24.99,2500.58,-32.35,4884.0,-37.81,6013.26,-33.43,7325.28,-26.11,25833.01
0815_111023,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,26.57,15.95,-22.54,2382.78,24.74,2443.28,-23.45,2500.58,-32.29,4884.16,-38.28,5970.66,-31.68,7324.56,-25.07,24608.45
0815_111056,#OK1,ANT,40,0.1,-180,testmode_8819h_0805.bin,2412,1,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,24.17,-11.86,-1.43,2372.0,19.82,2428.4,-5.21,2452.0,-39.27,4843.52,-37.26,6611.66,-37.72,7237.68,-25.4,25738.98
0815_111122,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,2412,1,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,24.21,-11.84,-1.68,2372.0,19.99,2421.36,-2.08,2456.58,-37.92,4822.4,-38.2,6045.39,-37.41,7312.8,-25.43,25757.63
0815_111155,#OK1,ANT,40,0.1,-180,testmode_8819h_0805.bin,2472,13,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,24.05,-11.39,-1.55,2432.0,19.35,2466.8,-2.78,2512.0,-38.09,4949.76,-38.0,6266.78,-37.4,7427.52,-24.51,25778.43
0815_111221,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,2472,13,5 0,1 1,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,24.25,-11.34,-0.62,2432.0,19.91,2481.28,-2.79,2512.0,-37.36,4944.8,-37.62,6007.78,-37.16,7419.12,-24.67,25815.36
