test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0811_181825,#OK1,ANT,40,0.9,-180,testmode_8819h_0805.bin,2412,1,0 3,1 1,25,r 403422c8  [0x403422C8] = 0x00FFDD88    ,26.21,16.55,-32.22,1219.22,24.51,2423.44,-26.32,2452.0,-33.85,4843.68,-37.75,6423.64,-33.57,7266.0,-25.79,25291.53
0811_181913,#OK1,ANT,40,0.9,-175,testmode_8819h_0805.bin,2412,1,0 3,1 1,25,r 403422c8  [0x403422C8] = 0x00FFDD88    ,26.21,16.5,11889850.0,11.89,2423360000.0,-0.0,2452000000.0,0.0,4844160000.0,-0.0,6414796000.0,-0.0,7266240000.0,-0.0,25291528000.0,-0.0
