#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,0,r 403422c8  [0x403422C8] = 0x08FFC360    ,-2.19,-29.21,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,1,r 403422c8  [0x403422C8] = 0x08FFC36C    ,-0.88,-28.69,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,2,r 403422c8  [0x403422C8] = 0x08FFC379    ,0.24,-28.1,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,3,r 403422c8  [0x403422C8] = 0x08FFC388    ,1.49,-27.55,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,4,r 403422c8  [0x403422C8] = 0x08FFC399    ,2.81,-26.98,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,5,r 403422c8  [0x403422C8] = 0x08FFC3AB    ,3.96,-26.62,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,6,r 403422c8  [0x403422C8] = 0x08FFE579    ,5.58,-33.61,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,7,r 403422c8  [0x403422C8] = 0x093F4588    ,6.51,-33.11,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,8,r 403422c8  [0x403422C8] = 0x093F4599    ,7.56,-32.71,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,9,r 403422c8  [0x403422C8] = 0x093F45AB    ,8.56,-32.48,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,10,r 403422c8  [0x403422C8] = 0x08FFE779    ,10.55,-34.24,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,11,r 403422c8  [0x403422C8] = 0x0B3F4788    ,11.57,-34.09,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,12,r 403422c8  [0x403422C8] = 0x08FFE799    ,12.53,-34.06,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,13,r 403422c8  [0x403422C8] = 0x0B3F47AB    ,13.51,-34.16,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,14,r 403422c8  [0x403422C8] = 0x0E3F4979    ,15.49,-37.5,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,15,r 403422c8  [0x403422C8] = 0x0E3F4988    ,16.41,-37.65,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,16,r 403422c8  [0x403422C8] = 0x0E3F4999    ,17.44,-38.06,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,17,r 403422c8  [0x403422C8] = 0x0E3F49AB    ,18.39,-37.22,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,18,r 403422c8  [0x403422C8] = 0x143F4B79    ,20.1,-32.82,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,19,r 403422c8  [0x403422C8] = 0x10FFEB88    ,21.08,-30.75,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,20,r 403422c8  [0x403422C8] = 0x143F4B99    ,22.02,-29.83,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,21,r 403422c8  [0x403422C8] = 0x143F4BAB    ,22.85,-29.33,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,22,r 403422c8  [0x403422C8] = 0x1A3F4D79    ,21.1,-30.4,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,23,r 403422c8  [0x403422C8] = 0x1A3F4D88    ,22.04,-29.68,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,24,r 403422c8  [0x403422C8] = 0x1A3F4D99    ,22.91,-29.15,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,25,r 403422c8  [0x403422C8] = 0x1A3F4DAB    ,23.68,-28.53,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,26,r 403422c8  [0x403422C8] = 0x18FFCF79    ,25.41,-23.09,NA
#OK1,ANT,testmode_8819h_0805.bin,7,5 11,0 0,16000,27,r 403422c8  [0x403422C8] = 0x18FFCF88    ,25.72,-22.36,NA
