test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0819_204401,#OK5,ANT,40,0.8,75,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-33.43,2353.02,10.61,2413.52,-33.57,2461.17,-39.03,4900.48,-38.2,6419.22,-38.48,7127.28,-26.4,25813.56
0819_204427,#OK5,ANT,40,0.8,90,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-33.21,2353.02,10.34,2413.44,-34.22,2458.88,-39.93,4886.08,-38.08,6171.48,-38.04,7244.88,-25.67,25776.27
0819_204454,#OK5,ANT,40,0.8,105,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-34.79,2362.51,10.07,2413.36,-35.54,2458.88,-38.88,4896.48,-36.76,6029.91,-38.53,7211.52,-25.19,25477.97
0819_204520,#OK5,ANT,40,0.8,120,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-33.96,2353.02,9.99,2413.36,-35.8,2472.63,-39.69,4904.0,-37.83,5012.39,-38.74,7134.96,-25.6,24620.34
0819_204547,#OK5,ANT,40,0.8,135,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-32.27,2353.02,9.76,2413.2,-36.18,2461.17,-39.57,4884.32,-37.92,6032.12,-38.26,7201.2,-25.35,24881.36
0819_204615,#OK5,ANT,40,0.8,150,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-34.15,2364.88,10.17,2413.52,-36.05,2461.17,-39.58,4780.8,-37.94,6001.15,-38.9,7241.04,-25.09,25496.61
0819_204642,#OK5,ANT,40,0.8,165,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-34.12,2350.65,9.94,2413.28,-37.03,3501.74,-39.87,4861.12,-38.79,6032.12,-38.36,7147.2,-25.4,25422.04
0819_204708,#OK5,ANT,40,0.7,-180,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-30.29,2372.0,13.12,2413.36,-36.18,3160.23,-39.41,4879.04,-37.55,6016.64,-38.2,7251.6,-24.83,25310.17
0819_204735,#OK5,ANT,40,0.7,-160,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-26.78,2372.0,13.4,2410.64,-36.24,3183.15,-39.41,4894.72,-37.16,6994.34,-38.81,7260.72,-25.23,25832.2
0819_204801,#OK5,ANT,40,0.7,-140,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-24.18,2372.0,13.53,2413.28,-31.2,2452.0,-39.51,4813.28,-37.99,7047.43,-38.79,7200.48,-24.9,25123.73
0819_204828,#OK5,ANT,40,0.7,-120,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-19.96,2372.0,13.72,2412.32,-26.48,2452.0,-39.94,4748.16,-38.15,6941.25,-38.12,7231.44,-24.8,25571.19
0819_204854,#OK5,ANT,40,0.7,-100,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-21.42,2372.0,14.22,2413.44,-23.1,2452.0,-40.14,4855.2,-38.13,5967.97,-38.24,7185.6,-25.72,25496.61
0819_204922,#OK5,ANT,40,0.7,-80,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-22.12,2372.0,14.48,2413.44,-21.38,2452.0,-39.96,4762.08,-38.29,6549.73,-38.09,7279.44,-25.36,24881.36
0819_204949,#OK5,ANT,40,0.7,-60,testmode_8819h_0805.bin,2412,1,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFD179    ,-22.86,2372.0,14.46,2413.28,-19.34,2452.0,-39.0,4823.84,-38.52,5945.85,-39.05,7230.0,-25.17,25850.85
