test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0814_174054,#OK8,ANT,40,0.9,-180,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,15.48,6.75,-32.08,2382.78,13.68,2443.36,-34.38,2488.97,-38.67,4862.72,-37.97,6363.01,-38.09,7425.12,-25.79,25480.49
0814_174121,#OK8,ANT,40,0.9,-165,testmode_8819h_0805.bin,2442,7,0 3,0 0,28,r 403422c8  [0x403422C8] = 0x00FFDF79    ,15.8,6.77,-33.41,2394.79,13.67,2443.2,-35.1,2488.97,-39.62,4956.32,-38.22,5654.54,-38.61,7220.88,-25.17,25313.5
