test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0818_121849,#OK1,ANT,40,0.1,-180,testmode_8819h_0805.bin,5180,36,5 0,1 1,24,r 403422c8  [0x403422C8] = 0x00FFE179    ,22.43,-9.94,-3.76,5140.0,18.14,5177.44,-5.29,5220.0,-37.84,10330.4,-33.79,15375.18,-33.19,15567.12,-25.26,25886.26
0818_121926,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,5180,36,5 0,1 1,24,r 403422c8  [0x403422C8] = 0x00FFE179    ,22.5,-9.92,-3.47,5140.0,17.42,5180.88,-4.6,5220.0,-37.86,10331.68,-33.19,15355.26,-32.75,15546.72,-25.5,25751.84
0818_121955,#OK1,ANT,40,0.1,-180,testmode_8819h_0805.bin,5300,60,5 0,1 1,24,r 403422c8  [0x403422C8] = 0x00FFE179    ,21.88,-10.43,-5.6,5260.0,17.83,5298.72,-3.24,5340.0,-37.9,10674.08,-32.61,15341.4,-33.13,15980.16,-25.3,25850.3
0818_122021,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,5300,60,5 0,1 1,24,r 403422c8  [0x403422C8] = 0x00FFE179    ,22.23,-10.27,-4.4,5260.0,18.52,5312.24,-5.96,5340.0,-37.49,10596.8,-33.1,15759.6,-32.31,16014.0,-24.71,25700.6
0818_122050,#OK1,ANT,40,0.1,-180,testmode_8819h_0805.bin,5500,100,5 7,1 1,24,r 403422c8  [0x403422C8] = 0x00FFE179    ,21.28,-13.76,-5.08,5460.0,16.26,5508.24,-8.58,5545.38,-37.31,11066.56,-32.2,15404.8,-33.37,16539.6,-25.11,25277.74
0818_122116,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,5500,100,5 7,1 1,24,r 403422c8  [0x403422C8] = 0x00FFE179    ,21.67,-13.82,-6.75,5460.0,16.29,5488.0,-7.79,5540.0,-37.53,11078.56,-33.37,15415.4,-33.46,16592.64,-25.11,25746.74
0818_122145,#OK1,ANT,40,0.1,-180,testmode_8819h_0805.bin,5650,130,5 7,1 1,24,r 403422c8  [0x403422C8] = 0x00FFE179    ,20.5,-14.26,-8.37,5610.0,14.63,5633.6,-8.36,5690.0,-37.26,11352.32,-31.71,16737.35,-30.98,16988.64,-24.21,25526.71
0818_122211,#OK1,ANT,40,0.0,0,testmode_8819h_0805.bin,5650,130,5 7,1 1,24,r 403422c8  [0x403422C8] = 0x00FFE179    ,20.98,-13.96,-6.98,5610.0,16.02,5659.44,-9.51,5695.53,-37.71,11312.8,-33.09,15353.05,-32.35,16968.96,-23.45,25821.4
