test_time, BoardNo, ANT, Temp, am, phase, BinVersion,freq, Channel, Rate, BandWidth, SetPwr, CMD, MsPwrAvg, MsEvmAvg, Band1, (0.03 to fch-40), Band2, (fch-40 to fch+40), Band3, (fch+40 to 2fch-80), Band4, (2fch-80 to 2fch+80),Band5, (2fch+80 to 3fch-120), Band6, (3fch-120 to 3fch+120),Band, 7(3fch+120 to 26)
0814_154559,#OK1,ANT,40,0.9,-180,testmode_8819h_0805.bin,2442,7,0 3,1 1,28,r 403422c8  [0x403422C8] = 0x003F5F79    ,13.7,15.36,-34.38,2380.38,11.85,2453.44,-27.13,2482.0,-39.16,4954.4,-36.76,6981.8,-38.4,7346.88,-24.48,25795.91
0814_154728,#OK1,ANT,40,0.9,-165,testmode_8819h_0805.bin,2442,7,0 3,1 1,28,r 403422c8  [0x403422C8] = 0x003F5F79    ,13.87,15.06,-34.47,12.04,11.7,2452.0,-29.76,2482.0,-39.41,4896.48,-38.27,6927.99,-38.38,7408.32,-26.08,25461.93
