BoardNo, ANT, BinVersion, Channel, Rate, BandWidth, Length, SetPwr, CMD, MsPwrAvg, MsEvmAvg
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-27.10,-40.78,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD072    ,-26.11,-40.76,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD172    ,-24.46,-40.81,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD272    ,-22.57,-40.82,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD372    ,-20.75,-40.71,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,10,r 403422c8  [0x403422C8] = 0xC0FFD472    ,-18.50,-39.83,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,12,r 403422c8  [0x403422C8] = 0xC0FFD572    ,-16.67,-39.77,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,14,r 403422c8  [0x403422C8] = 0xC0FFD672    ,-14.96,-39.16,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,16,r 403422c8  [0x403422C8] = 0xC0FFD772    ,-12.95,-39.04,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,18,r 403422c8  [0x403422C8] = 0xC8FFD872    ,-11.20,-38.94,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,20,r 403422c8  [0x403422C8] = 0xD0FFD972    ,-9.80,-38.62,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,22,r 403422c8  [0x403422C8] = 0xD0FFDA72    ,-7.61,-38.04,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,24,r 403422c8  [0x403422C8] = 0xD0FFDB72    ,-5.42,-37.77,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,26,r 403422c8  [0x403422C8] = 0xD8FFDC72    ,-3.18,-37.45,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,28,r 403422c8  [0x403422C8] = 0xD8FFDD72    ,1.08,-35.20,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDD90    ,3.04,-34.41,NA,NA,NA
