#OK1,ANT0,testmode_8822_fem_360.bin,42,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDD80    ,9.58,-30.97,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,42,5 11,1 1,40000,31,r 403422c8  [0x403422C8] = 0xD8FFDD90    ,10.52,-30.65,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-28.11,-40.63,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,1,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-28.12,-40.55,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD072    ,-27.17,-40.50,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,3,r 403422c8  [0x403422C8] = 0xC0FFD080    ,-26.15,-40.36,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD172    ,-25.39,-40.44,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,5,r 403422c8  [0x403422C8] = 0xC0FFD180    ,-24.41,-40.21,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD272    ,-23.79,-40.03,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,7,r 403422c8  [0x403422C8] = 0xC0FFD280    ,-22.80,-39.67,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD372    ,-22.19,-39.54,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,9,r 403422c8  [0x403422C8] = 0xC0FFD380    ,-21.20,-38.91,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,10,r 403422c8  [0x403422C8] = 0xC0FFD472    ,-20.22,-38.30,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,11,r 403422c8  [0x403422C8] = 0xC0FFD480    ,-19.26,-37.40,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,12,r 403422c8  [0x403422C8] = 0xC0FFD572    ,-18.47,-36.78,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,13,r 403422c8  [0x403422C8] = 0xC0FFD580    ,-17.45,-35.58,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,14,r 403422c8  [0x403422C8] = 0xC0FFD672    ,-16.16,-38.54,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,15,r 403422c8  [0x403422C8] = 0xC0FFD680    ,-15.19,-38.53,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,16,r 403422c8  [0x403422C8] = 0xC0FFD772    ,-14.46,-38.25,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,17,r 403422c8  [0x403422C8] = 0xC0FFD780    ,-13.48,-37.57,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,18,r 403422c8  [0x403422C8] = 0xC8FFD872    ,-12.90,-37.72,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,19,r 403422c8  [0x403422C8] = 0xC8FFD880    ,-11.93,-36.71,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,20,r 403422c8  [0x403422C8] = 0xD0FFD972    ,-11.04,-35.84,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,21,r 403422c8  [0x403422C8] = 0xD0FFD980    ,-10.10,-34.55,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,22,r 403422c8  [0x403422C8] = 0xD0FFDA72    ,-9.02,-33.31,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,23,r 403422c8  [0x403422C8] = 0xD0FFDA80    ,-8.08,-32.18,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,24,r 403422c8  [0x403422C8] = 0xD0FFDB72    ,-6.79,-34.90,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,25,r 403422c8  [0x403422C8] = 0xD0FFDB80    ,-5.83,-33.66,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,26,r 403422c8  [0x403422C8] = 0xD8FFDC72    ,-1.65,-36.51,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,27,r 403422c8  [0x403422C8] = 0xD8FFDC80    ,-0.67,-35.74,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,28,r 403422c8  [0x403422C8] = 0xD8FFDD72    ,2.41,-34.75,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,29,r 403422c8  [0x403422C8] = 0xD8FFDD80    ,3.40,-34.24,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDD90    ,4.38,-33.62,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,58,5 11,1 1,40000,31,r 403422c8  [0x403422C8] = 0xD8FFDDA1    ,5.34,-33.09,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-29.22,-40.33,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,1,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-29.23,-40.37,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD072    ,-28.28,-40.43,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,3,r 403422c8  [0x403422C8] = 0xC0FFD080    ,-27.30,-40.34,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD172    ,-26.63,-40.28,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,5,r 403422c8  [0x403422C8] = 0xC0FFD180    ,-25.60,-40.18,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD272    ,-24.71,-40.24,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,7,r 403422c8  [0x403422C8] = 0xC0FFD280    ,-23.72,-39.81,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD372    ,-22.92,-39.72,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,9,r 403422c8  [0x403422C8] = 0xC0FFD380    ,-21.94,-39.30,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,10,r 403422c8  [0x403422C8] = 0xC0FFD472    ,-20.88,-38.80,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,11,r 403422c8  [0x403422C8] = 0xC0FFD480    ,-19.89,-38.02,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,12,r 403422c8  [0x403422C8] = 0xC0FFD572    ,-19.11,-37.72,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,13,r 403422c8  [0x403422C8] = 0xC0FFD580    ,-18.06,-36.70,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,14,r 403422c8  [0x403422C8] = 0xC0FFD672    ,-16.50,-38.52,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,15,r 403422c8  [0x403422C8] = 0xC0FFD680    ,-15.51,-38.34,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,16,r 403422c8  [0x403422C8] = 0xC0FFD772    ,-14.50,-38.01,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,17,r 403422c8  [0x403422C8] = 0xC0FFD780    ,-13.51,-37.78,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,18,r 403422c8  [0x403422C8] = 0xC8FFD872    ,-12.81,-37.72,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,19,r 403422c8  [0x403422C8] = 0xC8FFD880    ,-11.82,-36.85,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,20,r 403422c8  [0x403422C8] = 0xD0FFD972    ,-100,-35.71,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,21,r 403422c8  [0x403422C8] = 0xD0FFD980    ,-100,-34.57,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,22,r 403422c8  [0x403422C8] = 0xD0FFDA72    ,-100,-33.38,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,23,r 403422c8  [0x403422C8] = 0xD0FFDA80    ,-100,-32.21,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,24,r 403422c8  [0x403422C8] = 0xD0FFDB72    ,-100,-34.89,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,25,r 403422c8  [0x403422C8] = 0xD0FFDB80    ,-100,-33.73,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,26,r 403422c8  [0x403422C8] = 0xD8FFDC72    ,-2.15,-36.56,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,27,r 403422c8  [0x403422C8] = 0xD8FFDC80    ,-1.18,-36.10,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,28,r 403422c8  [0x403422C8] = 0xD8FFDD72    ,1.97,-34.48,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,29,r 403422c8  [0x403422C8] = 0xD8FFDD80    ,2.96,-34.05,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDD90    ,3.95,-33.61,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,106,5 11,1 1,40000,31,r 403422c8  [0x403422C8] = 0xD8FFDDA1    ,4.89,-33.12,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-30.92,-40.28,NA,NA,NA
