BoardNo, ANT, BinVersion, Channel, Rate, BandWidth, Length, SetPwr, CMD, MsPwrAvg, MsEvmAvg
BoardNo, ANT, BinVersion, Channel, Rate, BandWidth, Length, SetPwr, CMD, MsPwrAvg, MsEvmAvg
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-29.40,-40.40,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD080    ,-27.44,-40.35,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD180    ,-25.07,-40.51,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD280    ,-23.18,-40.68,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD380    ,-21.08,-40.47,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,10,r 403422c8  [0x403422C8] = 0xC0FFD480    ,-18.59,-39.50,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,12,r 403422c8  [0x403422C8] = 0xC0FFD580    ,-16.58,-39.66,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,14,r 403422c8  [0x403422C8] = 0xC0FFD680    ,-15.32,-39.22,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,16,r 403422c8  [0x403422C8] = 0xC0FFD780    ,-13.29,-38.89,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,18,r 403422c8  [0x403422C8] = 0xC8FFD880    ,-11.50,-38.80,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,20,r 403422c8  [0x403422C8] = 0xD0FFD980    ,-9.78,-38.53,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,22,r 403422c8  [0x403422C8] = 0xD0FFDA80    ,-7.92,-37.82,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,24,r 403422c8  [0x403422C8] = 0xD0FFDB80    ,-5.72,-37.62,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,26,r 403422c8  [0x403422C8] = 0xD8FFDC80    ,-2.68,-36.60,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,28,r 403422c8  [0x403422C8] = 0xD8FFDD80    ,2.29,-34.56,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,122,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDDA1    ,4.21,-33.37,NA,NA,NA
